event,date_time,latitude,longitude,l_carcinophaga_number,basisOfRecord
DRE1998_cra_y_m_12,1998-02-07T07:13:00Z,-72.726,-23.288,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_12,1998-02-07T07:35:00Z,-72.865,-23.069,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_12,1998-02-08T02:18:00Z,-72.683,-23.446,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_12,1998-02-08T03:59:00Z,-72.659,-23.565,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_12,1998-02-08T05:11:00Z,-72.688,-23.582,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_12,1998-02-08T05:41:00Z,-72.683,-23.601,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_12,1998-02-08T08:28:00Z,-72.651,-23.741,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_12,1998-02-09T00:25:00Z,-72.761,-24.193,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_12,1998-02-09T03:09:00Z,-72.767,-24.151,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_12,1998-02-09T03:48:00Z,-72.786,-24.077,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_12,1998-02-09T04:49:00Z,-72.828,-23.935,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_12,1998-02-09T09:49:00Z,-71.745,-23.136,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_12,1998-02-10T00:14:00Z,-72.722,-24.269,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_12,1998-02-10T01:07:00Z,-72.739,-24.186,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_12,1998-02-10T01:55:00Z,-72.78,-24.087,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_12,1998-02-10T02:46:00Z,-72.732,-24.083,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_12,1998-02-10T03:35:00Z,-72.739,-24.298,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_12,1998-02-10T04:26:00Z,-72.705,-24.279,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_12,1998-02-10T05:19:00Z,-72.711,-24.223,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_12,1998-02-10T06:08:00Z,-72.705,-24.23,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_12,1998-02-10T07:03:00Z,-72.66,-25.334,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_12,1998-02-10T09:28:00Z,-72.687,-24.159,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_12,1998-02-11T00:03:00Z,-72.585,-24.394,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_12,1998-02-11T02:24:00Z,-72.6,-24.61,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_12,1998-02-11T03:24:00Z,-72.601,-24.646,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_12,1998-02-11T04:03:00Z,-72.611,-24.691,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_12,1998-02-11T05:06:00Z,-72.592,-24.719,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_12,1998-02-11T05:44:00Z,-72.643,-24.492,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_12,1998-02-11T07:24:00Z,-72.579,-24.747,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_12,1998-02-11T09:08:00Z,-72.608,-24.541,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_12,1998-02-12T00:28:00Z,-72.516,-24.798,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_12,1998-02-12T02:05:00Z,-72.487,-24.644,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_12,1998-02-12T03:14:00Z,-72.495,-24.751,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_12,1998-02-12T03:42:00Z,-72.505,-24.792,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_12,1998-02-12T04:58:00Z,-72.467,-24.802,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_12,1998-02-12T05:21:00Z,-72.494,-24.854,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_12,1998-02-12T19:02:00Z,-72.465,-24.877,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_12,1998-02-12T20:24:00Z,-72.461,-24.848,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_12,1998-02-12T22:01:00Z,-72.431,-24.868,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_12,1998-02-13T00:04:00Z,-72.42,-24.898,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_12,1998-02-13T01:26:00Z,-72.326,-25.042,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_12,1998-02-13T01:43:00Z,-72.426,-24.868,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_12,1998-02-13T03:01:00Z,-72.401,-25.018,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_12,1998-02-13T03:22:00Z,-72.409,-24.854,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_12,1998-02-13T04:48:00Z,-72.414,-25.079,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_12,1998-02-13T05:02:00Z,-72.436,-24.789,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_12,1998-02-13T06:26:00Z,-72.335,-24.819,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_12,1998-02-14T02:52:00Z,-72.255,-25.214,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_12,1998-02-14T04:35:00Z,-72.24,-25.236,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_12,1998-02-14T06:17:00Z,-72.223,-25.348,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_12,1998-02-15T01:00:00Z,-72.224,-25.911,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_12,1998-02-15T01:03:00Z,-72.033,-26.172,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_12,1998-02-15T02:40:00Z,-72.146,-26.346,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_12,1998-02-15T04:17:00Z,-72.287,-25.665,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_12,1998-02-15T04:22:00Z,-72.187,-25.937,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_12,1998-02-15T06:04:00Z,-72.254,-26.013,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_12,1998-02-16T00:37:00Z,-72.355,-26.248,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_12,1998-02-16T02:17:00Z,-72.369,-26.232,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_12,1998-02-16T03:57:00Z,-72.363,-26.292,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_12,1998-02-16T07:15:00Z,-72.367,-26.508,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_12,1998-02-17T01:53:00Z,-72.441,-26.726,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_12,1998-02-17T03:32:00Z,-72.411,-26.715,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_12,1998-02-17T03:58:00Z,-72.506,-26.514,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_12,1998-02-17T05:13:00Z,-72.446,-26.77,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_12,1998-02-17T05:44:00Z,-72.425,-26.787,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_12,1998-02-17T06:53:00Z,-72.426,-26.929,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_12,1998-02-17T08:34:00Z,-72.911,-26.383,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_12,1998-02-18T01:30:00Z,-72.477,-27.48,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_12,1998-02-18T09:53:00Z,-72.47,-28.043,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_12,1998-02-20T05:43:00Z,-72.917,-30.658,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_12,1998-02-20T06:51:00Z,-73.118,-29.73,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_12,1998-02-21T10:29:00Z,-73.569,-32.725,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_12,1998-02-21T15:21:00Z,-73.624,-32.45,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_12,1998-02-22T00:06:00Z,-73.655,-33.571,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_12,1998-02-22T01:24:00Z,-73.641,-32.892,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_12,1998-02-22T01:45:00Z,-73.633,-33.089,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_12,1998-02-22T03:24:00Z,-73.605,-32.989,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_12,1998-02-22T04:45:00Z,-73.618,-32.996,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_12,1998-02-22T10:04:00Z,-73.545,-33.66,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_12,1998-02-22T11:47:00Z,-73.552,-33.862,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_12,1998-02-23T01:13:00Z,-73.632,-35.281,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_12,1998-02-23T01:23:00Z,-73.634,-35.266,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_12,1998-02-23T04:35:00Z,-73.56,-35.228,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_12,1998-02-23T06:17:00Z,-73.507,-35.12,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_12,1998-02-23T08:01:00Z,-73.51,-35.419,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_12,1998-02-23T09:44:00Z,-73.507,-35.392,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_12,1998-02-24T01:01:00Z,-73.471,-36.512,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_12,1998-02-24T01:02:00Z,-73.471,-36.534,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_12,1998-02-24T02:39:00Z,-73.466,-36.571,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_12,1998-02-24T04:20:00Z,-73.464,-36.656,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_12,1998-02-24T04:24:00Z,-73.469,-36.656,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_12,1998-02-24T05:58:00Z,-73.46,-36.744,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_12,1998-02-24T06:05:00Z,-73.458,-36.738,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_12,1998-02-24T07:40:00Z,-73.465,-36.771,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_12,1998-02-24T07:49:00Z,-73.46,-36.844,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_12,1998-02-25T00:38:00Z,-72.981,-38.141,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_12,1998-02-25T00:52:00Z,-73.012,-38.194,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_12,1998-02-25T02:32:00Z,-72.969,-38.165,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_12,1998-02-25T04:13:00Z,-72.958,-38.161,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_12,1998-02-25T05:38:00Z,-72.935,-38.179,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_12,1998-02-25T05:54:00Z,-72.903,-38.119,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_12,1998-02-25T07:17:00Z,-72.937,-38.246,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_12,1998-02-26T00:18:00Z,-72.887,-38.618,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_12,1998-02-26T00:41:00Z,-72.897,-38.574,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_12,1998-02-26T01:57:00Z,-72.872,-38.642,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_12,1998-02-26T04:02:00Z,-72.868,-38.708,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_12,1998-02-26T05:19:00Z,-72.854,-38.685,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_12,1998-02-26T05:40:00Z,-72.86,-38.645,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_12,1998-02-27T00:29:00Z,-72.843,-39.022,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_12,1998-02-27T01:35:00Z,-72.834,-39.049,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_12,1998-02-27T02:11:00Z,-72.844,-39.051,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_12,1998-02-27T03:14:00Z,-72.839,-39.088,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_12,1998-02-27T03:51:00Z,-72.843,-39.029,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_12,1998-02-27T04:53:00Z,-72.852,-39.065,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_12,1998-02-27T05:30:00Z,-72.868,-38.889,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_12,1998-02-27T07:16:00Z,-72.808,-38.949,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_12,1998-02-28T00:19:00Z,-72.853,-39.289,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_12,1998-02-28T02:52:00Z,-72.9,-39.505,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_12,1998-02-28T03:39:00Z,-72.877,-39.589,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_12,1998-02-28T05:20:00Z,-72.864,-39.597,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_12,1998-02-28T06:12:00Z,-72.878,-39.479,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_12,1998-02-28T07:06:00Z,-72.854,-39.702,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_12,1998-02-28T07:50:00Z,-72.868,-39.659,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_12,1998-03-01T00:09:00Z,-72.844,-40.127,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_12,1998-03-01T00:50:00Z,-72.855,-40.082,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_12,1998-03-01T02:33:00Z,-72.861,-39.988,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_12,1998-03-01T03:28:00Z,-72.861,-40.014,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_12,1998-03-01T05:09:00Z,-72.858,-40.062,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_12,1998-03-01T05:48:00Z,-72.885,-40.122,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_12,1998-03-01T06:53:00Z,-72.892,-39.957,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_12,1998-03-01T07:29:00Z,-72.934,-39.567,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_12,1998-03-02T00:31:00Z,-72.736,-39.874,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_12,1998-03-02T01:40:00Z,-72.712,-39.956,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_12,1998-03-02T02:07:00Z,-72.721,-39.871,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_12,1998-03-02T03:14:00Z,-72.776,-39.681,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_12,1998-03-02T03:46:00Z,-72.731,-39.947,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_12,1998-03-02T04:59:00Z,-72.752,-39.999,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_12,1998-03-02T05:30:00Z,-72.757,-39.984,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_12,1998-03-02T07:06:00Z,-72.798,-39.952,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_12,1998-03-03T00:07:00Z,-72.76,-40.077,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_12,1998-03-03T01:45:00Z,-72.732,-40.096,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_12,1998-03-03T03:25:00Z,-72.726,-40.123,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_12,1998-03-03T04:44:00Z,-72.712,-40.135,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_12,1998-03-03T05:06:00Z,-72.709,-40.06,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_12,1998-03-03T06:32:00Z,-72.711,-40.09,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_12,1998-03-03T08:23:00Z,-72.805,-40.042,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_12,1998-03-04T01:17:00Z,-72.503,-39.862,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_12,1998-03-04T01:25:00Z,-72.517,-39.836,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_12,1998-03-04T03:03:00Z,-72.555,-39.85,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_12,1998-03-04T04:34:00Z,-72.569,-39.84,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_12,1998-03-04T04:48:00Z,-72.726,-40.015,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_12,1998-03-04T06:17:00Z,-72.559,-39.841,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_12,1998-03-04T06:25:00Z,-72.482,-40.137,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_12,1998-03-04T08:02:00Z,-72.581,-39.589,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_12,1998-03-05T01:03:00Z,-72.493,-39.585,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_12,1998-03-05T01:04:00Z,-72.493,-39.588,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_12,1998-03-05T02:43:00Z,-72.506,-39.49,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_12,1998-03-05T02:47:00Z,-72.491,-39.539,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_12,1998-03-05T04:24:00Z,-72.553,-39.365,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_12,1998-03-05T04:24:00Z,-72.549,-39.372,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_12,1998-03-05T06:04:00Z,-72.578,-39.274,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_12,1998-03-05T06:06:00Z,-72.588,-39.237,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_12,1998-03-06T21:25:00Z,-73.31,-39.166,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_12,1998-03-07T00:39:00Z,-73.342,-39.383,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_12,1998-03-07T01:59:00Z,-73.386,-39.447,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_12,1998-03-07T02:21:00Z,-73.383,-39.546,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_12,1998-03-07T03:40:00Z,-73.442,-39.611,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_12,1998-03-07T04:03:00Z,-73.455,-39.64,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_12,1998-03-07T05:18:00Z,-73.468,-39.787,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_12,1998-03-08T01:39:00Z,-73.93,-41.186,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_12,1998-03-08T02:14:00Z,-74.027,-40.903,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_12,1998-03-08T04:55:00Z,-73.818,-41.382,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_12,1998-03-08T05:34:00Z,-73.792,-41.297,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_12,1998-03-08T08:17:00Z,-73.842,-41.492,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_12,1998-03-08T09:56:00Z,-73.839,-41.705,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_12,1998-03-09T00:21:00Z,-73.864,-41.237,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_12,1998-03-09T01:13:00Z,-73.864,-41.19,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_12,1998-03-09T01:59:00Z,-73.895,-41.166,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_12,1998-03-09T02:56:00Z,-73.879,-41.158,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_12,1998-03-09T04:34:00Z,-73.897,-41.192,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_12,1998-03-09T05:22:00Z,-73.901,-41.226,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_12,1998-03-09T07:05:00Z,-73.922,-41.257,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_12,1998-03-09T07:53:00Z,-73.904,-41.15,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_12,1998-03-09T09:35:00Z,-73.9,-41.329,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_12,1998-03-10T00:09:00Z,-73.856,-41.331,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_12,1998-03-10T04:12:00Z,-73.84,-41.292,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_12,1998-03-10T09:11:00Z,-73.822,-41.363,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_12,1998-03-10T10:53:00Z,-73.97,-41.924,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_12,1998-03-10T21:09:00Z,-73.907,-42.031,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_12,1998-03-11T01:37:00Z,-73.771,-41.623,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_12,1998-03-11T03:53:00Z,-73.996,-41.52,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_12,1998-03-11T05:00:00Z,-73.8,-41.615,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_12,1998-03-11T07:10:00Z,-73.82,-41.486,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_12,1998-03-11T10:34:00Z,-73.736,-41.606,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_12,1998-03-12T00:07:00Z,-73.851,-41.776,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_12,1998-03-12T04:51:00Z,-73.81,-41.744,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_12,1998-03-12T15:09:00Z,-73.818,-41.568,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_12,1998-03-13T04:38:00Z,-73.376,-41.894,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_12,1998-03-13T04:43:00Z,-72.334,-44.679,1,MACHINE_OBSERVATION
DRE1998_cra_s_m_13,1998-02-05T04:34:00Z,-72.82,-19.629,1,MACHINE_OBSERVATION
DRE1998_cra_s_m_13,1998-02-05T06:16:00Z,-72.767,-19.444,1,MACHINE_OBSERVATION
DRE1998_cra_s_m_13,1998-02-05T07:56:00Z,-72.718,-19.348,1,MACHINE_OBSERVATION
DRE1998_cra_s_m_13,1998-02-05T09:39:00Z,-72.745,-19.434,1,MACHINE_OBSERVATION
DRE1998_cra_s_m_13,1998-02-06T00:55:00Z,-72.892,-19.648,1,MACHINE_OBSERVATION
DRE1998_cra_s_m_13,1998-02-06T02:36:00Z,-72.847,-19.822,1,MACHINE_OBSERVATION
DRE1998_cra_s_m_13,1998-02-06T02:38:00Z,-72.865,-19.891,1,MACHINE_OBSERVATION
DRE1998_cra_s_m_13,1998-02-06T04:14:00Z,-72.833,-19.844,1,MACHINE_OBSERVATION
DRE1998_cra_s_m_13,1998-02-06T04:21:00Z,-72.83,-19.844,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_05,1998-02-02T03:23:00Z,-72.869,-19.116,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_05,1998-02-02T04:01:00Z,-72.862,-19.15,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_05,1998-02-02T05:06:00Z,-72.843,-19.236,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_05,1998-02-02T05:43:00Z,-72.888,-19.095,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_05,1998-02-02T06:49:00Z,-72.839,-19.428,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_05,1998-02-02T07:23:00Z,-72.815,-19.529,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_05,1998-02-02T08:33:00Z,-72.773,-19.435,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_05,1998-02-02T09:05:00Z,-72.782,-19.633,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_05,1998-02-02T12:02:00Z,-72.638,-19.999,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_05,1998-02-02T17:09:00Z,-72.516,-20.512,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_05,1998-02-02T18:52:00Z,-72.444,-20.725,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_05,1998-02-02T19:21:00Z,-72.488,-20.823,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_05,1998-02-03T00:21:00Z,-72.367,-21.392,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_05,1998-02-03T01:31:00Z,-72.34,-21.571,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_05,1998-02-03T02:02:00Z,-72.328,-21.605,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_05,1998-02-03T03:12:00Z,-72.295,-21.779,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_05,1998-02-03T03:40:00Z,-72.291,-21.806,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_05,1998-02-03T04:53:00Z,-72.274,-21.927,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_05,1998-02-03T05:20:00Z,-72.265,-21.983,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_05,1998-02-03T06:38:00Z,-72.249,-22.079,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_05,1998-02-03T06:59:00Z,-72.238,-22.106,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_05,1998-02-03T08:40:00Z,-72.219,-22.079,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_05,1998-02-04T00:03:00Z,-72.048,-22.675,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_05,1998-02-04T01:37:00Z,-72.035,-22.819,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_05,1998-02-04T03:00:00Z,-72.025,-22.94,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_05,1998-02-04T03:17:00Z,-72.036,-22.875,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_05,1998-02-04T04:43:00Z,-72.019,-23.009,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_05,1998-02-04T04:57:00Z,-72.006,-23.033,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_05,1998-02-04T06:26:00Z,-71.97,-23.122,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_05,1998-02-04T06:37:00Z,-71.973,-23.208,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_05,1998-02-04T08:17:00Z,-71.96,-23.129,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_05,1998-02-05T01:10:00Z,-71.884,-23.879,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_05,1998-02-05T01:19:00Z,-71.767,-22.602,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_05,1998-02-05T14:55:00Z,-71.408,-21.89,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_05,1998-02-05T18:19:00Z,-71.237,-21.599,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_05,1998-02-05T23:14:00Z,-71.136,-21.494,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_05,1998-02-06T02:36:00Z,-71.055,-21.505,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_05,1998-02-06T02:38:00Z,-71.058,-21.487,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_05,1998-02-06T04:14:00Z,-71.039,-21.381,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_05,1998-02-06T04:20:00Z,-71.03,-21.485,1,MACHINE_OBSERVATION
DRE1998_cra_y_m_05,1998-02-06T06:02:00Z,-70.973,-21.287,1,MACHINE_OBSERVATION
