census_day,census_transect,census_segment,census_code,lat_seg_start,lon_seg_start,lat_seg_end,lon_seg_end,dt_seg_start_gmt,dt_seg_end_gmt,time_seg_start_gmt,time_seg_end_gmt,seg_length_km,altitude_m,speed_km_h,bin_width,cum_seg_length_km,side_helicopter,number_ind_tot,number_ind_bin_1,number_ind_bin_2,number_ind_bin_3,number_ind_bin_4,number_ind_bin_5,sic_per,ice_floe_per,brash_ice_per,cake_ice_per,small_floe_10-100m_per,med_floe_100-500m_per,large_floe_500m_per,air_temp_trans_C,wind_speed_trans_ms,visibility,glare,contrast,heli_type,lon_seg_mid...38,lat_seg_mid...39,lon_seg_mid...40,lat_seg_mid...41,basisOfRecord
13,3,3,13_3_3,-72.6265,-19.690333,-72.625,-18.973333,1998-02-22T12:20:00Z,1998-02-22T12:23:00Z,NA,NA,NA,60.96,111.12,311.51,5.98,Right,3,3,0,0,0,0,12,10,2,5,5,0,0,NA,NA,NA,NA,NA,Bell Long Ranger II,-19.331818010597807,-72.62606982468469,-19.331818010597807,-72.62606982468469,HUMAN_OBSERVATION
13,3,4,13_3_4,-72.6265,-19.690333,-72.625,-18.973333,1998-02-22T12:23:00Z,1998-02-22T12:26:00Z,NA,NA,23.79,60.96,111.12,311.51,5.98,Left,21,0,0,2,9,10,14,7,7,7,0,0,0,NA,NA,NA,NA,NA,Bell Long Ranger II,-19.331818010597807,-72.62606982468469,-19.331818010597807,-72.62606982468469,HUMAN_OBSERVATION
13,3,4,13_3_4,-72.6265,-19.690333,-72.625,-18.973333,1998-02-22T12:23:00Z,1998-02-22T12:26:00Z,NA,12:26:00,23.79,60.96,111.12,311.51,5.98,Right,0,0,0,0,0,0,14,7,7,7,0,0,0,NA,NA,NA,NA,NA,Bell Long Ranger II,-19.331818010597807,-72.62606982468469,-19.331818010597807,-72.62606982468469,HUMAN_OBSERVATION
13,4,1,13_4_1,-72.625,-18.973333,-72.541333,-18.374833,1998-02-22T12:28:00Z,1998-02-22T12:31:00Z,12:28:00,NA,NA,60.96,111.12,311.51,5.52,Left,16,1,0,3,1,11,36,25,11,8,17,0,0,NA,NA,NA,NA,NA,Bell Long Ranger II,-18.673386921885374,-72.58338990944671,-18.673386921885374,-72.58338990944671,HUMAN_OBSERVATION
13,4,1,13_4_1,-72.625,-18.973333,-72.541333,-18.374833,1998-02-22T12:28:00Z,1998-02-22T12:31:00Z,NA,NA,NA,60.96,111.12,311.51,5.52,Right,28,0,3,0,12,13,36,25,11,8,17,0,0,NA,NA,NA,NA,NA,Bell Long Ranger II,-18.673386921885374,-72.58338990944671,-18.673386921885374,-72.58338990944671,HUMAN_OBSERVATION
13,4,2,13_4_2,-72.625,-18.973333,-72.541333,-18.374833,1998-02-22T12:31:00Z,1998-02-22T12:34:00Z,NA,NA,NA,60.96,111.12,311.51,5.52,Left,35,2,5,2,9,17,28,21,7,7,14,0,0,NA,NA,NA,NA,NA,Bell Long Ranger II,-18.673386921885374,-72.58338990944671,-18.673386921885374,-72.58338990944671,HUMAN_OBSERVATION
13,4,2,13_4_2,-72.625,-18.973333,-72.541333,-18.374833,1998-02-22T12:31:00Z,1998-02-22T12:34:00Z,NA,NA,NA,60.96,111.12,311.51,5.52,Right,19,0,0,2,12,5,28,21,7,7,14,0,0,NA,NA,NA,NA,NA,Bell Long Ranger II,-18.673386921885374,-72.58338990944671,-18.673386921885374,-72.58338990944671,HUMAN_OBSERVATION
13,4,3,13_4_3,-72.625,-18.973333,-72.541333,-18.374833,1998-02-22T12:34:00Z,1998-02-22T12:37:00Z,NA,NA,NA,60.96,111.12,311.51,5.52,Left,53,1,0,3,27,22,40,31,9,9,22,0,0,NA,NA,NA,NA,NA,Bell Long Ranger II,-18.673386921885374,-72.58338990944671,-18.673386921885374,-72.58338990944671,HUMAN_OBSERVATION
13,4,3,13_4_3,-72.625,-18.973333,-72.541333,-18.374833,1998-02-22T12:34:00Z,1998-02-22T12:37:00Z,NA,NA,NA,60.96,111.12,311.51,5.52,Right,17,4,1,1,10,1,40,31,9,9,22,0,0,NA,NA,NA,NA,NA,Bell Long Ranger II,-18.673386921885374,-72.58338990944671,-18.673386921885374,-72.58338990944671,HUMAN_OBSERVATION
13,4,4,13_4_4,-72.625,-18.973333,-72.541333,-18.374833,1998-02-22T12:37:00Z,1998-02-22T12:41:00Z,NA,NA,21.97,60.96,111.12,311.51,5.52,Left,8,0,2,5,0,1,36,26,10,13,13,0,0,NA,NA,NA,NA,NA,Bell Long Ranger II,-18.673386921885374,-72.58338990944671,-18.673386921885374,-72.58338990944671,HUMAN_OBSERVATION
13,4,4,13_4_4,-72.625,-18.973333,-72.541333,-18.374833,1998-02-22T12:37:00Z,1998-02-22T12:41:00Z,NA,12:41:00,21.97,60.96,111.12,311.51,5.52,Right,22,0,0,6,15,1,36,26,10,13,13,0,0,NA,NA,NA,NA,NA,Bell Long Ranger II,-18.673386921885374,-72.58338990944671,-18.673386921885374,-72.58338990944671,HUMAN_OBSERVATION
13,5,1,13_5_1,-72.541333,-18.374833,-72.531667,-18.729,1998-02-22T12:44:00Z,1998-02-22T12:47:00Z,12:44:00,NA,NA,60.96,111.12,311.51,6.7,Left,29,2,10,13,1,3,22,14,8,9,5,0,0,NA,NA,NA,NA,NA,Bell Long Ranger II,-18.55196395187815,-72.53657838688707,-18.55196395187815,-72.53657838688707,HUMAN_OBSERVATION
13,5,1,13_5_1,-72.541333,-18.374833,-72.531667,-18.729,1998-02-22T12:44:00Z,1998-02-22T12:47:00Z,NA,NA,NA,60.96,111.12,311.51,6.7,Right,6,0,0,0,0,6,22,14,8,9,5,0,0,NA,NA,NA,NA,NA,Bell Long Ranger II,-18.55196395187815,-72.53657838688707,-18.55196395187815,-72.53657838688707,HUMAN_OBSERVATION
13,5,2,13_5_2,-72.541333,-18.374833,-72.531667,-18.729,1998-02-22T12:47:00Z,1998-02-22T12:50:00Z,NA,NA,11.86,60.96,111.12,311.51,5.11,Left,6,0,2,1,1,2,8,5,3,5,0,0,0,NA,NA,NA,NA,NA,Bell Long Ranger II,-18.55196395187815,-72.53657838688707,-18.55196395187815,-72.53657838688707,HUMAN_OBSERVATION
13,5,10,13_5_10,-72.541333,-18.374833,-72.531667,-18.729,1998-02-22T12:53:00Z,1998-02-22T12:56:00Z,NA,12:56:00,11.86,60.96,111.12,311.51,5.11,Right,10,0,0,10,0,0,8,5,3,5,0,0,0,NA,NA,NA,NA,NA,Bell Long Ranger II,-18.55196395187815,-72.53657838688707,-18.55196395187815,-72.53657838688707,HUMAN_OBSERVATION
