scientific_name,longitude,latitude
Lobodon carcinophaga,146.7175598,-64.34636688
Lobodon carcinophaga,146.7185669,-64.36216736
Lobodon carcinophaga,146.7202148,-64.38314819
Lobodon carcinophaga,146.7200928,-64.38565063
Lobodon carcinophaga,146.7196045,-64.38838196
Lobodon carcinophaga,146.7202301,-64.40156555
Lobodon carcinophaga,146.7184601,-64.42790222
Lobodon carcinophaga,146.7177277,-64.44599915
Lobodon carcinophaga,146.7246704,-64.48795319
Lobodon carcinophaga,117.9298019,-65.04570007
Lobodon carcinophaga,117.9299011,-65.05343628
Lobodon carcinophaga,117.9299011,-65.05343628
Lobodon carcinophaga,117.9302673,-65.05831909
Lobodon carcinophaga,117.9302979,-65.05831909
Lobodon carcinophaga,117.9302979,-65.05831909
Lobodon carcinophaga,125.9785004,-63.82163239
Lobodon carcinophaga,125.9796677,-63.84159851
Lobodon carcinophaga,125.9796677,-63.84159851
Lobodon carcinophaga,117.9351502,-64.99531555
Lobodon carcinophaga,117.949501,-64.85791779
Lobodon carcinophaga,117.949501,-64.85791779
Lobodon carcinophaga,117.9492493,-64.86106873
Lobodon carcinophaga,117.9492035,-64.86106873
Lobodon carcinophaga,117.948967,-64.86644745
Lobodon carcinophaga,117.9488983,-64.87471771
Lobodon carcinophaga,117.9488983,-64.88538361
Lobodon carcinophaga,117.9488983,-64.88538361
Lobodon carcinophaga,117.9488983,-64.89048004
Lobodon carcinophaga,117.9488983,-64.89048004
Lobodon carcinophaga,117.9488678,-64.89048004
Lobodon carcinophaga,117.9487534,-64.89343262
Lobodon carcinophaga,117.9485321,-64.90151978
Lobodon carcinophaga,117.9485016,-64.9100647
Lobodon carcinophaga,117.9485016,-64.9100647
Lobodon carcinophaga,117.9484634,-64.91428375
Lobodon carcinophaga,117.9485169,-64.9178009
Lobodon carcinophaga,117.9457321,-64.95279694
Lobodon carcinophaga,133.2195282,-64.33789825
Lobodon carcinophaga,133.2195282,-64.33789825
Lobodon carcinophaga,133.2179718,-64.36924744
Lobodon carcinophaga,133.2174835,-64.37378693
Lobodon carcinophaga,133.2162628,-64.38866425
Lobodon carcinophaga,133.2162628,-64.38866425
Lobodon carcinophaga,133.2162628,-64.38866425
Lobodon carcinophaga,133.2159424,-64.4037323
Lobodon carcinophaga,133.2129822,-64.45481873
Lobodon carcinophaga,133.211853,-64.46966553
Lobodon carcinophaga,133.2038879,-64.53046417
Lobodon carcinophaga,133.2038879,-64.53046417
Lobodon carcinophaga,133.19841,-64.56307983
Lobodon carcinophaga,123.1646805,-64.32253265
Lobodon carcinophaga,117.9304504,-65.06118011
Lobodon carcinophaga,117.9308319,-65.06621552
Lobodon carcinophaga,79.03043365,-64.13511658
Lobodon carcinophaga,78.98371887,-64.57078552
Lobodon carcinophaga,77.32917023,-65.78710175
Lobodon carcinophaga,77.32948303,-65.78582001
Lobodon carcinophaga,146.7295685,-64.52918243
Lobodon carcinophaga,146.7266235,-64.57003021
Lobodon carcinophaga,146.7263184,-64.57203674
Lobodon carcinophaga,146.723999,-64.58888245
Lobodon carcinophaga,146.7211151,-64.60006714
Lobodon carcinophaga,146.7141724,-64.67504883
Lobodon carcinophaga,146.7142029,-64.67559814
Lobodon carcinophaga,146.7142029,-64.67677307
Lobodon carcinophaga,146.7140503,-64.68118286
Lobodon carcinophaga,146.7139282,-64.68636322
Lobodon carcinophaga,146.7138062,-64.73950195
Lobodon carcinophaga,146.7135925,-64.73993683
Lobodon carcinophaga,146.7164002,-64.74407959
Lobodon carcinophaga,146.7209015,-64.74636841
Lobodon carcinophaga,146.7214966,-64.74649811
Lobodon carcinophaga,146.7216034,-64.74653625
Lobodon carcinophaga,146.7128906,-64.76119995
Lobodon carcinophaga,146.7133026,-64.76599884
Lobodon carcinophaga,146.71315,-64.76528168
Lobodon carcinophaga,146.7153931,-64.78560638
Lobodon carcinophaga,146.7153931,-64.78560638
Lobodon carcinophaga,126.3742828,-64.5752182
Lobodon carcinophaga,126.3733368,-64.59078217
Lobodon carcinophaga,126.3732987,-64.59078217
Lobodon carcinophaga,126.373436,-64.59521484
Lobodon carcinophaga,126.373436,-64.59521484
Lobodon carcinophaga,126.3629685,-64.69644928
Lobodon carcinophaga,125.9796829,-63.88531494
Lobodon carcinophaga,117.9343033,-64.99952698
Lobodon carcinophaga,117.9343033,-64.99952698
Lobodon carcinophaga,117.9339676,-65.00201416
Lobodon carcinophaga,117.9332962,-65.00636292
Lobodon carcinophaga,117.9332962,-65.00636292
Lobodon carcinophaga,117.9322968,-65.01342011
Lobodon carcinophaga,117.9315491,-65.02044678
Lobodon carcinophaga,117.9315491,-65.02044678
Lobodon carcinophaga,117.9312973,-65.02358246
Lobodon carcinophaga,117.9307175,-65.02796936
Lobodon carcinophaga,117.9304504,-65.03053284
Lobodon carcinophaga,117.9304504,-65.03053284
Lobodon carcinophaga,117.9302139,-65.03514862
Lobodon carcinophaga,117.9298019,-65.04570007
Lobodon carcinophaga,117.9306183,-65.07695007
Lobodon carcinophaga,117.9302979,-65.08453369
Lobodon carcinophaga,117.9302979,-65.08453369
Lobodon carcinophaga,117.9302139,-65.08943176
Lobodon carcinophaga,117.9302139,-65.08943176
Lobodon carcinophaga,117.9301987,-65.08943176
Lobodon carcinophaga,117.9302139,-65.08943176
Lobodon carcinophaga,117.9294205,-65.12808228
Lobodon carcinophaga,117.9279022,-65.14391327
Lobodon carcinophaga,117.9279022,-65.14391327
Lobodon carcinophaga,117.9271011,-65.1519928
Lobodon carcinophaga,117.9271011,-65.1519928
Lobodon carcinophaga,117.9261704,-65.16010284
Lobodon carcinophaga,77.32285309,-65.85800171
Lobodon carcinophaga,77.31381989,-65.9433136
Lobodon carcinophaga,77.30513,-65.95162964
Lobodon carcinophaga,77.29678345,-66.0739975
Lobodon carcinophaga,77.29689789,-66.0843811
Lobodon carcinophaga,146.7239533,-64.99798584
Lobodon carcinophaga,146.7225037,-64.99866486
Lobodon carcinophaga,146.7211762,-65.00765228
Lobodon carcinophaga,146.7207489,-65.02296448
Lobodon carcinophaga,146.7201233,-65.03404999
Lobodon carcinophaga,146.7196045,-65.03856659
Lobodon carcinophaga,146.719101,-65.04579926
Lobodon carcinophaga,146.7106628,-65.15664673
Lobodon carcinophaga,146.7100067,-65.16034698
Lobodon carcinophaga,146.7066193,-65.18863678
Lobodon carcinophaga,148.8710632,-64.99358368
Lobodon carcinophaga,117.9443131,-64.96448517
Lobodon carcinophaga,117.9430466,-64.97073364
Lobodon carcinophaga,117.9411469,-64.97833252
Lobodon carcinophaga,117.9370499,-64.98936462
Lobodon carcinophaga,117.9370499,-64.98936462
Lobodon carcinophaga,117.949501,-64.85791779
Lobodon carcinophaga,117.9613495,-64.62139893
Lobodon carcinophaga,117.9610977,-64.63062286
Lobodon carcinophaga,117.9610977,-64.63062286
Lobodon carcinophaga,117.9608002,-64.63961792
Lobodon carcinophaga,117.9600296,-64.66618347
Lobodon carcinophaga,117.9594803,-64.67753601
Lobodon carcinophaga,117.959198,-64.68280029
Lobodon carcinophaga,117.9572983,-64.70183563
Lobodon carcinophaga,117.9566498,-64.70684814
Lobodon carcinophaga,117.9563522,-64.70973206
Lobodon carcinophaga,117.9550476,-64.72253418
Lobodon carcinophaga,117.9547653,-64.72546387
Lobodon carcinophaga,117.9539032,-64.73394775
Lobodon carcinophaga,117.9541702,-64.73083496
Lobodon carcinophaga,117.9535675,-64.73958588
Lobodon carcinophaga,117.9534988,-64.74286652
Lobodon carcinophaga,117.953064,-64.76674652
Lobodon carcinophaga,117.953064,-64.76674652
Lobodon carcinophaga,117.9530487,-64.76993561
Lobodon carcinophaga,117.9531021,-64.76674652
Lobodon carcinophaga,92.20043182,-65.33163452
Lobodon carcinophaga,77.29969788,-66.19668579
Lobodon carcinophaga,77.31233215,-66.35098267
Lobodon carcinophaga,77.39386749,-66.4489975
Lobodon carcinophaga,148.8566437,-64.98436737
Lobodon carcinophaga,148.8496704,-64.97916412
Lobodon carcinophaga,148.8489685,-64.97868347
Lobodon carcinophaga,148.8464203,-64.97699738
Lobodon carcinophaga,148.8416596,-64.97383118
Lobodon carcinophaga,148.8351135,-64.96973419
Lobodon carcinophaga,148.8344116,-64.96925354
Lobodon carcinophaga,148.8267975,-64.96417999
Lobodon carcinophaga,148.7901001,-64.94020081
Lobodon carcinophaga,148.7837982,-64.93579865
Lobodon carcinophaga,148.778183,-64.93177032
Lobodon carcinophaga,148.6431732,-64.84858704
Lobodon carcinophaga,148.6378479,-64.84490204
Lobodon carcinophaga,148.6329804,-64.84185028
Lobodon carcinophaga,148.5219879,-64.77718353
Lobodon carcinophaga,148.4553375,-64.73764801
Lobodon carcinophaga,117.9519653,-64.79953003
Lobodon carcinophaga,117.9519653,-64.79953003
Lobodon carcinophaga,117.9512329,-64.81318665
Lobodon carcinophaga,117.9508972,-64.82198334
Lobodon carcinophaga,117.9508133,-64.82524872
Lobodon carcinophaga,117.9503021,-64.83992004
Lobodon carcinophaga,117.9494858,-64.85791779
Lobodon carcinophaga,117.961998,-64.60275269
Lobodon carcinophaga,122.6937637,-63.78878403
Lobodon carcinophaga,122.6935196,-63.79166794
Lobodon carcinophaga,122.6918869,-63.83186722
Lobodon carcinophaga,122.6910858,-63.87174988
Lobodon carcinophaga,122.6909332,-63.87978363
Lobodon carcinophaga,122.6905518,-63.89616776
Lobodon carcinophaga,122.6912155,-63.94126511
Lobodon carcinophaga,122.6912155,-63.94126511
Lobodon carcinophaga,122.6885529,-64.03884888
Lobodon carcinophaga,122.6784973,-64.19688416
Lobodon carcinophaga,122.6780853,-64.21126556
Lobodon carcinophaga,122.6766968,-64.30050659
Lobodon carcinophaga,122.6767197,-64.30051422
Lobodon carcinophaga,122.6598816,-64.38611603
Lobodon carcinophaga,75.62580109,-66.25572968
Lobodon carcinophaga,75.61323547,-66.2508316
Lobodon carcinophaga,74.82566834,-65.91719818
Lobodon carcinophaga,142.8917847,-65.0121994
Lobodon carcinophaga,142.8641357,-65.00734711
Lobodon carcinophaga,142.8553467,-65.00578308
Lobodon carcinophaga,142.8309021,-65.00105286
Lobodon carcinophaga,142.8193054,-64.99835205
Lobodon carcinophaga,142.8004761,-64.99479675
Lobodon carcinophaga,142.8004761,-64.99479675
Lobodon carcinophaga,122.6523514,-64.43191528
Lobodon carcinophaga,117.9645004,-64.53371429
Lobodon carcinophaga,117.9647369,-64.54090118
Lobodon carcinophaga,117.9649353,-64.54601288
Lobodon carcinophaga,117.9649353,-64.54601288
Lobodon carcinophaga,117.964653,-64.55599976
Lobodon carcinophaga,117.9642334,-64.5667038
Lobodon carcinophaga,117.9623489,-64.59663391
Lobodon carcinophaga,123.1592484,-63.76521683
Lobodon carcinophaga,125.9786148,-63.81708145
Lobodon carcinophaga,133.694931,-64.70616913
Lobodon carcinophaga,133.6952057,-64.71113586
Lobodon carcinophaga,133.694397,-64.72170258
Lobodon carcinophaga,133.694397,-64.72170258
Lobodon carcinophaga,133.6968842,-64.78023529
Lobodon carcinophaga,133.7111664,-64.82839966
Lobodon carcinophaga,133.7111664,-64.82839966
Lobodon carcinophaga,133.7200012,-64.84566498
Lobodon carcinophaga,133.7593689,-64.94803619
Lobodon carcinophaga,133.760376,-64.96179962
Lobodon carcinophaga,133.7603302,-64.96468353
Lobodon carcinophaga,133.7588654,-64.97783661
Lobodon carcinophaga,133.7573853,-64.98551941
Lobodon carcinophaga,133.756897,-64.98832703
Lobodon carcinophaga,133.7564697,-64.99621582
Lobodon carcinophaga,133.7585602,-65.01303101
Lobodon carcinophaga,90.44863129,-65.46621704
Lobodon carcinophaga,90.42951965,-65.2239151
Lobodon carcinophaga,90.39208221,-65.19210052
Lobodon carcinophaga,74.79534912,-65.90460205
Lobodon carcinophaga,74.65779877,-65.85536957
Lobodon carcinophaga,74.63677979,-65.84874725
Lobodon carcinophaga,74.49973297,-65.79940033
Lobodon carcinophaga,74.48998261,-65.79541779
Lobodon carcinophaga,74.44788361,-65.77899933
Lobodon carcinophaga,74.28781891,-65.71765137
Lobodon carcinophaga,74.2735672,-65.71261597
Lobodon carcinophaga,73.84718323,-65.53676605
Lobodon carcinophaga,73.82035065,-65.52462006
Lobodon carcinophaga,73.73366547,-65.49068451
Lobodon carcinophaga,73.63928223,-65.4464035
Lobodon carcinophaga,73.61585236,-65.43527985
Lobodon carcinophaga,73.61585236,-65.43527985
Lobodon carcinophaga,73.59148407,-65.42510223
Lobodon carcinophaga,73.58827972,-65.42118073
Lobodon carcinophaga,141.9002991,-64.83853149
Lobodon carcinophaga,141.8907471,-64.83654785
Lobodon carcinophaga,141.8898621,-64.83638
Lobodon carcinophaga,141.8858337,-64.83553314
Lobodon carcinophaga,141.8663025,-64.83154297
Lobodon carcinophaga,141.8679657,-64.83188629
Lobodon carcinophaga,141.8605042,-64.83016968
Lobodon carcinophaga,141.8578034,-64.82965088
Lobodon carcinophaga,141.8568573,-64.82946777
Lobodon carcinophaga,141.8413849,-64.82616425
Lobodon carcinophaga,141.8022003,-64.81710052
Lobodon carcinophaga,141.8022003,-64.81710052
Lobodon carcinophaga,141.7979889,-64.81594849
Lobodon carcinophaga,141.7684631,-64.80926514
Lobodon carcinophaga,141.744278,-64.80079651
Lobodon carcinophaga,141.7187195,-64.79225159
Lobodon carcinophaga,141.7123718,-64.79123688
Lobodon carcinophaga,141.710022,-64.79025269
Lobodon carcinophaga,141.7041931,-64.78853607
Lobodon carcinophaga,141.7020874,-64.7882843
Lobodon carcinophaga,141.6979065,-64.78790283
Lobodon carcinophaga,141.693512,-64.78633118
Lobodon carcinophaga,141.608551,-64.76623535
Lobodon carcinophaga,141.6067963,-64.76586914
Lobodon carcinophaga,141.5090179,-64.74243164
Lobodon carcinophaga,123.164917,-64.16233063
Lobodon carcinophaga,123.1644821,-64.15351868
Lobodon carcinophaga,123.1637192,-64.13175201
Lobodon carcinophaga,123.1621323,-64.10001373
Lobodon carcinophaga,123.1622467,-64.09711456
Lobodon carcinophaga,123.1605835,-64.08415222
Lobodon carcinophaga,123.1602631,-64.08129883
Lobodon carcinophaga,123.1561661,-64.04277039
Lobodon carcinophaga,123.1545487,-64.03078461
Lobodon carcinophaga,123.1535187,-64.02324677
Lobodon carcinophaga,125.9786148,-63.81708145
Lobodon carcinophaga,125.5849991,-64.08093262
Lobodon carcinophaga,125.5822678,-63.97833252
Lobodon carcinophaga,125.5855484,-63.96295166
Lobodon carcinophaga,125.5879669,-63.95378494
Lobodon carcinophaga,125.5879669,-63.95378494
Lobodon carcinophaga,125.5899963,-63.94491577
Lobodon carcinophaga,125.5908203,-63.94079971
Lobodon carcinophaga,125.5907974,-63.94079971
Lobodon carcinophaga,125.592598,-63.93175125
Lobodon carcinophaga,125.5930862,-63.92710114
Lobodon carcinophaga,125.5930176,-63.91714859
Lobodon carcinophaga,125.5931854,-63.91189957
Lobodon carcinophaga,125.596283,-63.86398315
Lobodon carcinophaga,125.5965805,-63.85503387
Lobodon carcinophaga,125.5967484,-63.85139847
Lobodon carcinophaga,125.5972977,-63.84344864
Lobodon carcinophaga,125.5971527,-63.82664871
Lobodon carcinophaga,125.5971527,-63.82664871
Lobodon carcinophaga,125.5973969,-63.81803513
Lobodon carcinophaga,125.5966187,-63.79108429
Lobodon carcinophaga,125.5942993,-63.75709915
Lobodon carcinophaga,125.5938034,-63.74869919
Lobodon carcinophaga,125.5938034,-63.74869919
Lobodon carcinophaga,90.3928299,-65.18969727
Lobodon carcinophaga,90.37683105,-65.17388153
Lobodon carcinophaga,90.25513458,-64.97588348
Lobodon carcinophaga,88.00273132,-64.57126617
Lobodon carcinophaga,87.99816895,-64.63928223
Lobodon carcinophaga,87.99531555,-64.64420319
Lobodon carcinophaga,87.95996857,-64.68479919
Lobodon carcinophaga,87.97228241,-64.71340179
Lobodon carcinophaga,87.97754669,-64.72492981
Lobodon carcinophaga,87.9936142,-64.75965118
Lobodon carcinophaga,87.86374664,-64.76170349
Lobodon carcinophaga,73.58634949,-65.41718292
Lobodon carcinophaga,73.57653046,-65.41195679
Lobodon carcinophaga,73.58039856,-65.41412354
Lobodon carcinophaga,73.57803345,-65.4132843
Lobodon carcinophaga,73.57653046,-65.41195679
Lobodon carcinophaga,73.575737,-65.41138458
Lobodon carcinophaga,73.56118011,-65.40758514
Lobodon carcinophaga,73.55764771,-65.40581512
Lobodon carcinophaga,73.47453308,-65.36968231
Lobodon carcinophaga,73.46845245,-65.36715698
Lobodon carcinophaga,73.4271698,-65.35050201
Lobodon carcinophaga,73.420784,-65.34700012
Lobodon carcinophaga,73.420784,-65.34700012
Lobodon carcinophaga,73.41806793,-65.34591675
Lobodon carcinophaga,73.41124725,-65.34342957
Lobodon carcinophaga,73.4100647,-65.34317017
Lobodon carcinophaga,73.40426636,-65.34061432
Lobodon carcinophaga,73.3941803,-65.33625031
Lobodon carcinophaga,73.38945007,-65.33463287
Lobodon carcinophaga,73.38718414,-65.33380127
Lobodon carcinophaga,73.38591766,-65.33328247
Lobodon carcinophaga,73.37438202,-65.32839966
Lobodon carcinophaga,73.37000275,-65.32653046
Lobodon carcinophaga,73.34093475,-65.31168365
Lobodon carcinophaga,73.28134918,-65.28633118
Lobodon carcinophaga,73.27571869,-65.28399658
Lobodon carcinophaga,73.27211761,-65.28261566
Lobodon carcinophaga,73.26868439,-65.28106689
Lobodon carcinophaga,73.2673645,-65.28050232
Lobodon carcinophaga,73.23504639,-65.26663208
Lobodon carcinophaga,142.307663,-64.91333008
Lobodon carcinophaga,142.304306,-64.91286469
Lobodon carcinophaga,142.3024597,-64.91261292
Lobodon carcinophaga,142.3009033,-64.91241455
Lobodon carcinophaga,142.293396,-64.91143036
Lobodon carcinophaga,142.2906799,-64.91100311
Lobodon carcinophaga,142.274231,-64.90950012
Lobodon carcinophaga,142.2677765,-64.90830231
Lobodon carcinophaga,142.2567444,-64.90675354
Lobodon carcinophaga,142.2447052,-64.90551758
Lobodon carcinophaga,142.2310791,-64.90339661
Lobodon carcinophaga,142.2288208,-64.90294647
Lobodon carcinophaga,142.221283,-64.90161896
Lobodon carcinophaga,142.2109833,-64.8998642
Lobodon carcinophaga,142.0933991,-64.87669373
Lobodon carcinophaga,142.0757904,-64.8733139
Lobodon carcinophaga,142.0610657,-64.87018585
Lobodon carcinophaga,142.0318451,-64.86450195
Lobodon carcinophaga,141.9339447,-64.84590149
Lobodon carcinophaga,141.9268341,-64.84443665
Lobodon carcinophaga,141.9096222,-64.84076691
Lobodon carcinophaga,141.901001,-64.83869934
Lobodon carcinophaga,125.5926361,-63.73488235
Lobodon carcinophaga,125.9874344,-63.69038391
Lobodon carcinophaga,125.986702,-63.73020172
Lobodon carcinophaga,125.9850311,-63.75159836
Lobodon carcinophaga,125.9808655,-63.7912674
Lobodon carcinophaga,125.9798203,-63.7969017
Lobodon carcinophaga,125.978714,-63.81235123
Lobodon carcinophaga,125.5846863,-64.0917511
Lobodon carcinophaga,125.6009369,-65.09700012
Lobodon carcinophaga,125.60392,-65.08178711
Lobodon carcinophaga,125.6090698,-64.91056824
Lobodon carcinophaga,125.6090698,-64.91056824
Lobodon carcinophaga,125.606163,-64.90166473
Lobodon carcinophaga,125.5973129,-64.87726593
Lobodon carcinophaga,125.5977478,-64.83533478
Lobodon carcinophaga,125.5955963,-64.79876709
Lobodon carcinophaga,125.5895691,-64.72270203
Lobodon carcinophaga,125.5889359,-64.7052002
Lobodon carcinophaga,125.5886688,-64.69158173
Lobodon carcinophaga,143.005127,-65.09223175
Lobodon carcinophaga,143.0054779,-65.08588409
Lobodon carcinophaga,143.0045319,-65.08256531
Lobodon carcinophaga,143.0054016,-65.05760193
Lobodon carcinophaga,143.0046997,-64.96148682
Lobodon carcinophaga,142.9961853,-64.86054993
Lobodon carcinophaga,142.9960175,-64.85929871
Lobodon carcinophaga,142.9960022,-64.85166931
Lobodon carcinophaga,142.9960632,-64.85283661
Lobodon carcinophaga,142.9950104,-64.83715057
Lobodon carcinophaga,142.9958801,-64.83905029
Lobodon carcinophaga,142.9958801,-64.83905029
Lobodon carcinophaga,142.9941101,-64.82498169
Lobodon carcinophaga,73.22338104,-65.26019287
Lobodon carcinophaga,73.20908356,-65.25448608
Lobodon carcinophaga,73.20751953,-65.25411987
Lobodon carcinophaga,73.19763184,-65.25101471
Lobodon carcinophaga,73.19598389,-65.25053406
Lobodon carcinophaga,73.19225311,-65.24974823
Lobodon carcinophaga,73.18834686,-65.24881744
Lobodon carcinophaga,73.17638397,-65.24530029
Lobodon carcinophaga,73.17431641,-65.24449921
Lobodon carcinophaga,73.16284943,-65.24028015
Lobodon carcinophaga,73.08055115,-65.22958374
Lobodon carcinophaga,73.02320099,-65.20929718
Lobodon carcinophaga,73.01541901,-65.20646667
Lobodon carcinophaga,73.00228119,-65.19995117
Lobodon carcinophaga,72.9669342,-65.18308258
Lobodon carcinophaga,72.96643066,-65.18264771
Lobodon carcinophaga,72.96391296,-65.18038177
Lobodon carcinophaga,72.96238709,-65.17908478
Lobodon carcinophaga,72.93039703,-65.14450073
Lobodon carcinophaga,72.91298676,-65.13484955
Lobodon carcinophaga,72.72679901,-65.06098175
Lobodon carcinophaga,72.6757431,-65.03766632
Lobodon carcinophaga,72.66191864,-65.03230286
Lobodon carcinophaga,72.66000366,-65.03148651
Lobodon carcinophaga,72.62348175,-65.01756287
Lobodon carcinophaga,72.61853027,-65.01651764
Lobodon carcinophaga,72.60871887,-65.01483154
Lobodon carcinophaga,72.57096863,-65.00274658
Lobodon carcinophaga,121.1112671,-64.03888702
Lobodon carcinophaga,121.5101166,-64.15841675
Lobodon carcinophaga,123.1649857,-65.28624725
Lobodon carcinophaga,123.1656799,-65.28088379
Lobodon carcinophaga,123.1687012,-65.27290344
Lobodon carcinophaga,123.1687012,-65.27290344
Lobodon carcinophaga,123.1701965,-65.26625061
Lobodon carcinophaga,123.1707993,-65.26083374
Lobodon carcinophaga,123.1703796,-65.23233032
Lobodon carcinophaga,121.4896011,-64.74210358
Lobodon carcinophaga,121.4910202,-64.73612976
Lobodon carcinophaga,121.5036469,-64.67138672
Lobodon carcinophaga,121.5065002,-64.64250183
Lobodon carcinophaga,121.5070343,-64.61949921
Lobodon carcinophaga,121.507431,-64.61223602
Lobodon carcinophaga,121.5097504,-64.53408051
Lobodon carcinophaga,121.5076141,-64.4686203
Lobodon carcinophaga,121.5061798,-64.45214844
Lobodon carcinophaga,121.5014343,-64.40608215
Lobodon carcinophaga,121.5014801,-64.40306854
Lobodon carcinophaga,121.5030518,-64.36491394
Lobodon carcinophaga,121.503685,-64.35669708
Lobodon carcinophaga,121.506218,-64.32376862
Lobodon carcinophaga,121.5074844,-64.25511932
Lobodon carcinophaga,121.5077972,-64.24666595
Lobodon carcinophaga,125.5861511,-64.57859802
Lobodon carcinophaga,125.5884705,-64.55316925
Lobodon carcinophaga,125.5892868,-64.54740143
Lobodon carcinophaga,125.6023636,-64.39965057
Lobodon carcinophaga,125.6022644,-64.39520264
Lobodon carcinophaga,125.5839844,-64.20359802
Lobodon carcinophaga,125.5833664,-64.17684937
Lobodon carcinophaga,125.5830002,-64.1722641
Lobodon carcinophaga,125.5811997,-64.15631866
Lobodon carcinophaga,125.5839691,-64.09981537
Lobodon carcinophaga,125.5846863,-64.0917511
Lobodon carcinophaga,126.0254974,-64.80458069
Lobodon carcinophaga,126.0220642,-64.89450073
Lobodon carcinophaga,126.0228348,-64.90239716
Lobodon carcinophaga,126.0233307,-64.92005157
Lobodon carcinophaga,126.0221481,-64.93121338
Lobodon carcinophaga,126.0212479,-64.93623352
Lobodon carcinophaga,126.0144196,-65.04171753
Lobodon carcinophaga,126.0144196,-65.04171753
Lobodon carcinophaga,126.0141678,-65.06496429
Lobodon carcinophaga,126.0135193,-65.06912994
Lobodon carcinophaga,126.0125351,-65.07402039
Lobodon carcinophaga,126.0119858,-65.07821655
Lobodon carcinophaga,126.0106964,-65.12936401
Lobodon carcinophaga,126.0109024,-65.13426971
Lobodon carcinophaga,126.0109024,-65.13426971
Lobodon carcinophaga,72.46071625,-64.96634674
Lobodon carcinophaga,72.40626526,-64.94438171
Lobodon carcinophaga,65.23045349,-65.98194885
Lobodon carcinophaga,64.90371704,-66.48381805
Lobodon carcinophaga,123.1640701,-65.29433441
Lobodon carcinophaga,121.8667984,-64.89914703
Lobodon carcinophaga,121.8649674,-64.87018585
Lobodon carcinophaga,122.7250519,-64.98813629
Lobodon carcinophaga,122.7280808,-65.00291443
Lobodon carcinophaga,122.7477188,-65.02185059
Lobodon carcinophaga,122.7527313,-65.03201294
Lobodon carcinophaga,122.7296143,-65.08384705
Lobodon carcinophaga,122.7273331,-65.12093353
Lobodon carcinophaga,122.7266693,-65.17061615
Lobodon carcinophaga,122.7264328,-65.18824768
Lobodon carcinophaga,122.7268677,-65.20656586
Lobodon carcinophaga,122.729599,-65.23926544
Lobodon carcinophaga,122.7284012,-65.28608704
Lobodon carcinophaga,126.0112305,-65.14225006
Lobodon carcinophaga,126.0112991,-65.14714813
Lobodon carcinophaga,126.0113678,-65.16683197
Lobodon carcinophaga,126.0162506,-65.22533417
Lobodon carcinophaga,126.0167008,-65.24338531
Lobodon carcinophaga,126.0161972,-65.25598145
Lobodon carcinophaga,125.6004639,-65.23825073
Lobodon carcinophaga,126.0257034,-64.80021667
Lobodon carcinophaga,133.771698,-65.12442017
Lobodon carcinophaga,133.7719727,-65.12889862
Lobodon carcinophaga,133.7722778,-65.1357193
Lobodon carcinophaga,133.7735138,-65.14906311
Lobodon carcinophaga,133.7735138,-65.14906311
Lobodon carcinophaga,133.7758179,-65.16231537
Lobodon carcinophaga,133.7795258,-65.18599701
Lobodon carcinophaga,133.7816925,-65.20245361
Lobodon carcinophaga,133.7816925,-65.20245361
Lobodon carcinophaga,133.7865448,-65.22380066
Lobodon carcinophaga,133.7870941,-65.22682953
Lobodon carcinophaga,126.0193634,-64.41991425
Lobodon carcinophaga,126.0198822,-64.46431732
Lobodon carcinophaga,143.0111847,-64.49936676
Lobodon carcinophaga,143.0115662,-64.49573517
Lobodon carcinophaga,143.0176392,-64.46956635
Lobodon carcinophaga,143.0267029,-64.45092011
Lobodon carcinophaga,143.0302124,-64.43748474
Lobodon carcinophaga,143.0478363,-64.37750244
Lobodon carcinophaga,143.0716095,-64.33119965
Lobodon carcinophaga,143.072052,-64.32911682
Lobodon carcinophaga,64.83336639,-66.68511963
Lobodon carcinophaga,69.99894714,-66.96777344
Lobodon carcinophaga,69.9910965,-66.81306458
Lobodon carcinophaga,69.99121857,-66.81121826
Lobodon carcinophaga,69.99138641,-66.80541992
Lobodon carcinophaga,69.99755096,-66.71518707
Lobodon carcinophaga,121.509285,-64.22651672
Lobodon carcinophaga,121.5101166,-64.15841675
Lobodon carcinophaga,123.1640701,-65.29433441
Lobodon carcinophaga,122.729187,-65.40346527
Lobodon carcinophaga,122.7261963,-65.47128296
Lobodon carcinophaga,123.1545868,-65.40904999
Lobodon carcinophaga,123.1542969,-65.39633179
Lobodon carcinophaga,123.1542969,-65.39633179
Lobodon carcinophaga,123.1543198,-65.39098358
Lobodon carcinophaga,123.1549301,-65.38248444
Lobodon carcinophaga,123.1557694,-65.37425232
Lobodon carcinophaga,123.1583176,-65.3633194
Lobodon carcinophaga,123.16185,-65.33516693
Lobodon carcinophaga,123.1620178,-65.33158112
Lobodon carcinophaga,123.1620178,-65.33158112
Lobodon carcinophaga,123.1638031,-65.30596924
Lobodon carcinophaga,123.1638031,-65.30596924
Lobodon carcinophaga,126.0226669,-64.58070374
Lobodon carcinophaga,126.0230026,-64.58496857
Lobodon carcinophaga,126.0224686,-64.59823608
Lobodon carcinophaga,126.0201035,-64.61253357
Lobodon carcinophaga,126.0223694,-64.66621399
Lobodon carcinophaga,126.0271683,-64.69671631
Lobodon carcinophaga,126.0251694,-64.71646881
