date,year,month,yt_ocean,xt_ocean,yu_ocean,xu_ocean,season_year,life_stage,decade,sector,zone,presence,bottom_slope_deg,dist_shelf_km,dist_coast_km,depth_m,freez_pot_Wm2,SIT_m,SIC,SST_degC,bottom_temp_degC,SSS_PSU,bottom_sal_PSU,vel_lat_surf_msec,vel_lat_bottom_msec,vel_lon_surf_msec,vel_lon_bottom_msec,lt_pack_ice,dist_ice_edge_lon
Dec-99,1999,12,-63.938,79.35,-63.96,79.4,summer,weaning,1990,Central Indian,Antarctic,0,23.09664154,1.315788361,179.1335979,3660.233,-2899.1199,0.40837023,0.5702454,-1.4746399,-0.379058838,33.792374,34.65138626,0.012063743,0.013947798,0.103365414,0.064801298,0.416666667,571.3856989
Dec-99,1999,12,-63.938,79.45,-63.96,79.5,summer,weaning,1990,Central Indian,Antarctic,0,87.13742065,4.111927032,175.8481456,3660.233,-2897.553,0.4144806,0.5702569,-1.4746399,-0.378387451,33.788975,34.651474,-0.00087797,0.001633582,0.10517725,0.066329479,0.416666667,571.9520595
Dec-97,1997,12,-63.938,79.45,-63.96,79.5,summer,weaning,1990,Central Indian,Antarctic,0,87.13742065,4.111927032,175.8481456,3660.233,-2712.56,0.48170274,0.63815635,-1.4965515,-0.374603271,33.78123,34.65089417,0.020726193,0.041622061,-0.025274439,-0.002678773,0.416666667,519.1226445
Dec-99,1999,12,-63.938,79.65,-63.96,79.7,summer,weaning,1990,East Indian,Antarctic,0,88.9707489,10.59446852,169.4908883,3647.5667,-2921.652,0.4355997,0.5634235,-1.4718018,-0.379272461,33.790302,34.65137482,-0.030453844,-0.017428374,0.11013251,0.067163952,0.428571429,571.5922483
Nov-96,1996,11,-63.938,79.75,-63.96,79.8,autumn,weaning,1990,Central Indian,Antarctic,0,89.00078583,15.21220178,166.427261,3655.2166,-1176.7262,1.5039428,0.897993,-1.6944275,-0.428161621,34.010494,34.6437912,-0.009719844,0.026763281,-0.031522866,0.017783755,0.380952381,470.1005902
Dec-99,1999,12,-63.938,79.75,-63.96,79.8,summer,weaning,1990,Central Indian,Antarctic,0,89.00078583,15.21220178,166.427261,3655.2166,-2965.0154,0.44904658,0.556088,-1.4666138,-0.382324219,33.79146,34.65099716,-0.046294272,-0.028503466,0.11128507,0.067644566,0.416666667,570.6817586
Dec-99,1999,12,-63.938,79.85,-63.96,79.9,summer,weaning,1990,East Indian,Antarctic,0,85.70468903,19.07260254,163.446096,3660.233,-3019.5757,0.4631428,0.5484018,-1.4599915,-0.386749268,33.790955,34.6504364,-0.06108959,-0.040268242,0.11199534,0.069616795,0.416666667,569.8191334
Nov-87,1987,11,-63.938,79.95,-63.96,80,autumn,weaning,1980,Central Indian,Antarctic,0,87.37264252,23.05368237,160.5519945,3660.233,-1186.0883,0.8300695,0.88101506,-1.695343,-0.358062744,34.048138,34.65499878,0.042789914,0.036971629,0.065968595,0.053229284,0.476190476,511.9909077
Dec-99,1999,12,-63.938,79.95,-63.96,80,summer,weaning,1990,East Indian,Antarctic,0,87.37264252,23.05368237,160.5519945,3660.233,-3022.2334,0.47904,0.5441708,-1.460022,-0.395202637,33.797123,34.64935684,-0.0732007,-0.05106223,0.1118745,0.070198692,0.416666667,569.0045923
Dec-97,1997,12,-63.938,79.95,-63.96,80,summer,weaning,1990,Central Indian,Antarctic,0,87.37264252,23.05368237,160.5519945,3660.233,-2485.3909,0.52182263,0.6583117,-1.5227966,-0.380340576,33.75926,34.65013885,-0.010269661,0.015391314,-0.051413614,0.005180167,0.416666667,496.0573938
Dec-99,1999,12,-63.938,80.05,-63.96,80.1,summer,weaning,1990,East Indian,Antarctic,0,86.81100464,27.32399065,157.7497558,3660.233,-2973.1921,0.49930045,0.5475864,-1.4664612,-0.409484863,33.80687,34.64764786,-0.08951854,-0.056683317,0.112119876,0.069881998,0.416666667,568.2383442
Dec-97,1997,12,-63.938,80.15,-63.96,80.1,summer,weaning,1990,Central Indian,Antarctic,0,79.53368378,30.09957039,155.0443682,3660.233,-2481.7722,0.55632603,0.6560791,-1.5211792,-0.377044678,33.721176,34.65056229,-0.015128546,0.012863715,-0.052103996,0.009500664,0.416666667,486.8868911
Dec-99,1999,12,-63.938,80.25,-63.96,80.2,summer,weaning,1990,Central Indian,Antarctic,0,2.341723442,32.03746107,152.4409949,3660.233,-2914.9973,0.53678125,0.5539595,-1.4737244,-0.450073242,33.811115,34.64267731,-0.10245068,-0.061250649,0.11148044,0.069465652,0.416666667,566.8515047
Dec-97,1997,12,-63.938,80.25,-63.96,80.2,summer,weaning,1990,Central Indian,Antarctic,0,2.341723442,32.03746107,152.4409949,3660.233,-2510.1453,0.5823948,0.65383047,-1.5170288,-0.3800354,33.70777,34.65013123,-0.015319107,0.007402248,-0.05156311,0.012881586,0.416666667,482.314507
Dec-99,1999,12,-63.938,80.35,-63.96,80.3,summer,weaning,1990,East Indian,Antarctic,0,85.01849365,34.23626372,149.9449564,3660.2166,-2891.765,0.55250186,0.55191827,-1.4764099,-0.465667725,33.808933,34.64077377,-0.11174373,-0.061077729,0.10660526,0.065991677,0.416666667,566.2312734
Dec-99,1999,12,-63.938,80.35,-63.96,80.3,summer,weaning,1990,Central Indian,Antarctic,0,85.01849365,34.23626372,149.9449564,3660.2166,-2891.765,0.55250186,0.55191827,-1.4764099,-0.465667725,33.808933,34.64077377,-0.11174373,-0.061077729,0.10660526,0.065991677,0.416666667,566.2312734
Dec-99,1999,12,-63.938,80.45,-63.96,80.4,summer,weaning,1990,East Indian,Antarctic,0,84.7611084,35.27740432,147.5617059,3657.75,-2931.113,0.56330454,0.54571253,-1.4711914,-0.470397949,33.80019,34.64009094,-0.111329004,-0.054876108,0.096371055,0.060567211,0.416666667,565.6600546
Dec-99,1999,12,-63.938,80.55,-63.96,80.5,summer,weaning,1990,East Indian,Antarctic,0,80.73458099,36.94749736,145.2967996,3657.85,-3012.7673,0.57098126,0.5375857,-1.4607544,-0.470458984,33.789867,34.63995743,-0.103570916,-0.051916935,0.08450502,0.055745687,0.416666667,565.1379983
Nov-98,1998,11,-63.938,80.65,-63.96,80.6,autumn,weaning,1990,Central Indian,Antarctic,0,80.60119629,39.16616366,142.8759155,3657.75,-851.30695,1.0696244,0.8482804,-1.738739,-0.420562744,34.103268,34.64585495,-0.055758577,-0.027295807,0.043003254,0.03158642,0.44047619,482.8023671
Dec-99,1999,12,-63.938,80.75,-63.96,80.7,summer,weaning,1990,Central Indian,Antarctic,0,83.53974915,41.84623382,140.5311952,3658.0166,-3052.6868,0.5871707,0.5238622,-1.4554749,-0.466888428,33.780907,34.64025879,-0.08464506,-0.053542998,0.06851595,0.04892841,0.416666667,564.2419108
Nov-98,1998,11,-63.938,80.85,-63.96,80.8,autumn,weaning,1990,Central Indian,Antarctic,0,88.9726944,44.90516402,138.3124274,3658.6167,-836.4969,1.0712996,0.85110104,-1.7399292,-0.425170898,34.091946,34.64522934,-0.062468115,-0.032811444,0.042493917,0.035678852,0.452380952,485.6302841
Dec-99,1999,12,-63.938,81.05,-63.96,81,summer,weaning,1990,Central Indian,Antarctic,0,89.77127075,51.12289281,134.2773938,3655.4666,-3119.6533,0.5988064,0.5072107,-1.4466248,-0.459259033,33.766994,34.64112473,-0.056702923,-0.034188606,0.06321896,0.03174565,0.44047619,563.2695263
Dec-13,2013,12,-63.938,81.05,-63.96,81,summer,weaning,2010,East Indian,Antarctic,0,89.77127075,51.12289281,134.2773938,3655.4666,-6093.3555,0.44574878,0.4300774,-0.8861084,-0.372436523,33.540314,34.65180969,-0.094346344,-0.042340115,0.11900543,0.061000533,0.44047619,250.1633177
Dec-97,1997,12,-63.938,81.35,-63.96,81.3,summer,weaning,1990,Central Indian,Antarctic,0,89.50252533,55.88180066,129.3222644,3660.233,-2357.8367,0.7059401,0.60426474,-1.5367432,-0.402160645,33.731808,34.64737701,-0.06660274,-0.04169355,0.000107109,0.022774899,0.404761905,432.6715891
Dec-99,1999,12,-63.938,81.45,-63.96,81.4,summer,weaning,1990,East Indian,Antarctic,0,89.8160553,58.21950753,127.9863817,3660.233,-3306.7488,0.56816345,0.47096255,-1.4232788,-0.382537842,33.752922,34.65056229,-0.029628655,-0.026749823,0.07174775,-0.002525763,0.416666667,562.6702932
Nov-98,1998,11,-63.938,81.45,-63.96,81.4,autumn,weaning,1990,Central Indian,Subantarctic,0,89.8160553,58.21950753,127.9863817,3660.233,-983.708,1.078248,0.8516973,-1.7195129,-0.44442749,34.042984,34.64243317,-0.09435961,-0.011285719,0.039327417,0.033959311,0.428571429,495.3447496
Nov-01,2001,11,-63.938,81.55,-63.96,81.5,autumn,weaning,2000,Central Indian,Antarctic,0,89.86416626,60.86659407,126.8172276,3660.233,-1641.7549,1.0050265,0.8160264,-1.6367798,-0.468994141,33.98264,34.64014435,-0.028282879,-0.002856521,0.07558467,0.036287501,0.404761905,566.2544007
Dec-99,1999,12,-63.938,81.55,-63.96,81.5,summer,weaning,1990,Central Indian,Antarctic,0,89.86416626,60.86659407,126.8172276,3660.233,-3410.7097,0.5654222,0.46533442,-1.4103088,-0.371673584,33.74516,34.65213776,-0.021169474,-0.037199825,0.06970068,0.008431926,0.404761905,562.6453111
Dec-05,2005,12,-63.938,81.65,-63.96,81.6,summer,weaning,2000,Central Indian,Antarctic,0,89.85874176,63.78454766,125.8194531,3660.233,-6201.1963,0.4589854,0.34324026,-1.0678406,-0.408416748,33.6449,34.6460228,-0.05539553,-0.016067311,-0.0507433,-0.016209183,0.452380952,296.8167437
Dec-99,1999,12,-63.938,81.75,-63.96,81.7,summer,weaning,1990,Central Indian,Antarctic,0,89.80636597,66.9379482,124.9971648,3660.233,-3830.1584,0.55498743,0.45339528,-1.3586426,-0.36038208,33.726894,34.65397263,0.010687145,-0.011915315,0.064786874,0.029186541,0.416666667,562.6453111
Dec-97,1997,12,-63.938,81.85,-63.96,81.8,summer,weaning,1990,Central Indian,Antarctic,0,89.46070862,70.29510957,121.4172899,3660.233,-2265.2822,0.7951271,0.61895597,-1.5476379,-0.401672363,33.72696,34.64748764,-0.08452161,-0.048410684,0.018588496,0.024308898,0.392857143,410.5791316
Dec-88,1988,12,-63.938,82.15,-63.96,82.1,summer,weaning,1980,Central Indian,Antarctic,0,89.66810608,74.89776415,108.9143044,3660.233,-5076.309,0.58501506,0.46267426,-1.1906433,-0.369171143,33.402843,34.65306854,0.03718999,0.005902472,0.06035303,0.036936212,0.44047619,392.1693847
Dec-97,1997,12,-63.938,82.45,-63.96,82.4,summer,weaning,1990,Central Indian,Antarctic,0,89.82370758,69.32074798,96.97327807,3698.2495,-2256.1396,0.82956046,0.65254027,-1.5470886,-0.411346436,33.696236,34.64603806,-0.025238117,-0.016062589,0.05773508,0.028263507,0.380952381,384.5597683
Dec-99,1999,12,-63.938,82.75,-63.96,82.7,summer,weaning,1990,Central Indian,Antarctic,0,89.68571472,66.63158062,85.82939936,3660.233,-4526.271,0.52346873,0.45599326,-1.2734985,-0.353057861,33.706944,34.65480423,0.048920315,0.027788676,0.09543636,0.05965681,0.404761905,558.2568406
Dec-99,1999,12,-63.938,82.85,-63.96,82.8,summer,weaning,1990,Central Indian,Antarctic,0,83.69725037,66.44843278,82.27606968,3660.233,-4536.53,0.51722294,0.45261636,-1.2726135,-0.371002197,33.71355,34.65235901,0.05400532,0.033721566,0.10005507,0.065887168,0.404761905,556.2895265
Dec-99,1999,12,-63.938,82.95,-63.96,82.9,summer,weaning,1990,East Indian,Antarctic,0,35.41320801,66.44843278,78.63150468,3660.233,-4546.005,0.5107325,0.44897482,-1.2719421,-0.389099121,33.722496,34.65008545,0.056970205,0.031871285,0.10241238,0.069824226,0.404761905,554.36524
Dec-99,1999,12,-63.938,83.15,-63.96,83.1,summer,weaning,1990,Central Indian,Antarctic,0,89.19255066,66.44843278,71.76884978,3658.0833,-4620.866,0.50287616,0.44436857,-1.2635193,-0.39743042,33.73354,34.6488533,0.05661972,0.032040946,0.09777919,0.071862943,0.404761905,550.6475624
Dec-99,1999,12,-63.938,83.65,-63.96,83.6,summer,weaning,1990,Central Indian,Subantarctic,0,87.95975494,66.63158062,58.2356027,3660.233,-5160.0376,0.5408327,0.44939044,-1.1947021,-0.371887207,33.665615,34.65221024,0.052173596,0.021676997,0.07213576,0.04922539,0.416666667,541.7038111
Dec-99,1999,12,-63.938,83.75,-63.96,83.7,summer,weaning,1990,East Indian,Antarctic,0,84.4500885,66.44843278,55.72676666,3660.233,-5126.6396,0.5555328,0.45415962,-1.1979675,-0.368499756,33.65134,34.65269089,0.046910435,0.020657152,0.066399075,0.042674787,0.416666667,539.9869745
Dec-97,1997,12,-63.938,83.75,-63.96,83.7,summer,weaning,1990,Central Indian,Antarctic,0,84.4500885,66.44843278,55.72676666,3660.233,-3148.1663,0.8210736,0.62078625,-1.4377136,-0.324615479,33.665577,34.65805435,0.0201909,0.011237579,0.071697734,0.031341966,0.392857143,330.612017
Nov-01,2001,11,-63.938,83.95,-63.96,83.9,autumn,weaning,2000,Central Indian,Antarctic,0,89.16433716,64.13139774,51.19016867,3660.233,-1205.6187,1.0027697,0.793021,-1.6917725,-0.394378662,34.02576,34.64990234,0.008119901,0.02387399,0.09240314,0.057488725,0.404761905,499.6792969
Nov-98,1998,11,-63.938,83.95,-63.96,83.9,autumn,weaning,1990,Central Indian,Antarctic,0,89.16433716,64.13139774,51.19016867,3660.233,-939.61774,1.2455578,0.8488741,-1.7241821,-0.299133301,34.03089,34.66173553,-0.021508075,0.021113951,0.028476007,0.008848896,0.416666667,459.9691226
Dec-99,1999,12,-63.938,83.95,-63.96,83.9,summer,weaning,1990,East Indian,Antarctic,0,89.16433716,64.13139774,51.19016867,3660.233,-4614.8804,0.5812301,0.46182,-1.260315,-0.365234375,33.66093,34.65320969,0.030019678,0.021167159,0.05694612,0.031972371,0.404761905,536.6916525
Dec-97,1997,12,-63.938,84.45,-63.96,84.4,summer,weaning,1990,Central Indian,Antarctic,0,89.87494659,51.05519406,42.38462263,3660.233,-3993.0928,0.7753824,0.5734001,-1.3296204,-0.328277588,33.55362,34.65726471,-0.037039563,0.013160204,-0.04471168,-0.014755883,0.404761905,303.4353968
Dec-83,1983,12,-63.938,84.55,-63.96,84.5,summer,weaning,1980,Central Indian,Antarctic,0,89.87818146,48.8750154,42.10598363,3660.233,-3884.6208,0.54673314,0.55226684,-1.3468018,-0.36630249,33.62963,34.65444183,-0.020200718,-0.029085871,-0.031101441,0.000362815,0.392857143,548.8552167
Dec-99,1999,12,-63.938,84.65,-63.96,84.6,summer,weaning,1990,East Indian,Antarctic,0,89.87639618,47.10961121,38.97223693,3658.2834,-4801.8184,0.6414517,0.4624929,-1.2364502,-0.271606445,33.637157,34.66595078,0.037141494,0.00862414,0.044713248,-0.007445743,0.428571429,516.0862039
Dec-99,1999,12,-63.938,84.75,-63.96,84.7,summer,weaning,1990,East Indian,Antarctic,0,89.88366699,45.8069675,35.47531552,3660.233,-4701.056,0.64639205,0.46401814,-1.2494812,-0.255462646,33.65328,34.66808319,0.023428652,0.003155534,0.035010323,-0.010303741,0.392857143,513.267941
Nov-87,1987,11,-63.938,84.75,-63.96,84.7,autumn,weaning,1980,Central Indian,Antarctic,0,89.88366699,45.8069675,35.47531552,3660.233,-1424.3032,0.67387134,0.84923893,-1.662262,-0.375854492,33.96827,34.65217209,0.0531063,-0.011497207,0.02736143,0.010652814,0.452380952,577.4800235
Dec-99,1999,12,-63.938,84.85,-63.96,84.8,summer,weaning,1990,Central Indian,Antarctic,0,89.91077423,45.00728645,32.33409872,3660.233,-4636.5117,0.65013534,0.46298656,-1.2578125,-0.25088501,33.66334,34.66872025,0.016426548,-0.000513251,0.030161012,-0.011848362,0.392857143,510.4871134
Dec-99,1999,12,-63.938,84.85,-63.96,84.8,summer,weaning,1990,East Indian,Antarctic,0,89.91077423,45.00728645,32.33409872,3660.233,-4636.5117,0.65013534,0.46298656,-1.2578125,-0.25088501,33.66334,34.66872025,0.016426548,-0.000513251,0.030161012,-0.011848362,0.392857143,510.4871134
Nov-84,1984,11,-63.938,84.85,-63.96,84.8,autumn,weaning,1980,Central Indian,Antarctic,0,89.91077423,45.00728645,32.33409872,3660.233,-1166.8757,0.8683695,0.8908932,-1.6994629,-0.340301514,34.08143,34.65816498,0.057103366,0.016459325,0.000375911,-0.005802336,0.44047619,641.8728186
Dec-99,1999,12,-63.938,85.05,-63.96,85,summer,weaning,1990,East Indian,Antarctic,0,89.94616699,44.7375495,27.59505913,3660.233,-4621.5386,0.65365124,0.45670664,-1.2597046,-0.252716064,33.66458,34.66843414,0.008808118,0.005011057,0.024851976,-0.014247164,0.392857143,505.0402566
Dec-99,1999,12,-63.938,85.15,-63.96,85.1,summer,weaning,1990,Central Indian,Antarctic,0,89.93480682,43.95358566,25.08665354,3660.233,-4598.0103,0.6524739,0.45401403,-1.2624207,-0.25668335,33.662407,34.66785812,0.002153008,0.006981813,0.018021295,-0.014044913,0.392857143,502.3754851
Dec-99,1999,12,-63.938,85.25,-63.96,85.2,summer,weaning,1990,East Indian,Antarctic,0,89.87338257,41.98519279,22.60079205,3658.2,-4557.639,0.6480779,0.4525699,-1.2676697,-0.259643555,33.669147,34.66745758,-0.005113456,0.007559314,0.010654575,-0.011099414,0.392857143,499.7506638
Nov-98,1998,11,-63.938,85.55,-63.96,85.5,autumn,weaning,1990,Central Indian,Antarctic,0,82.71951294,39.30982868,17.46808632,3660.233,-980.83124,1.2938558,0.8425626,-1.7235107,-0.255645752,34.110794,34.66773224,-0.031467166,-0.004757888,-0.015236429,-0.013220635,0.428571429,426.9424868
Dec-99,1999,12,-63.938,85.65,-63.96,85.6,summer,weaning,1990,East Indian,Antarctic,0,89.70629883,39.30982868,13.64454501,3660.233,-4325.963,0.6267382,0.46828252,-1.2975464,-0.260620117,33.704395,34.66732788,-0.007405092,-0.019833367,0.013283713,-0.014292423,0.404761905,489.6637099
Dec-99,1999,12,-63.938,85.95,-63.96,85.9,summer,weaning,1990,Central Indian,Antarctic,0,89.90821075,39.16616366,6.382927642,3660.233,-4496.03,0.5992038,0.46803272,-1.2765503,-0.25592041,33.69608,34.6680336,-0.001886358,-0.009809727,0.026925942,-0.018269083,0.416666667,482.549565
Dec-99,1999,12,-63.938,86.05,-63.96,86,summer,weaning,1990,East Indian,Antarctic,0,89.90244293,36.94749736,4.111937888,3698.2495,-4557.9243,0.5945919,0.4655549,-1.2691956,-0.255004883,33.698097,34.66819,-0.000702621,-0.004325381,0.026095172,-0.015589944,0.416666667,480.2675725
Dec-99,1999,12,-63.938,86.15,-63.96,86.1,summer,weaning,1990,Central Indian,Antarctic,0,89.90706635,34.56847092,6.382927642,3698.2495,-4605.593,0.5903383,0.4612231,-1.2636719,-0.254608154,33.702564,34.66823959,0.000866658,-0.004228317,0.023129521,-0.013826997,0.416666667,478.0313611
Dec-99,1999,12,-63.938,86.65,-63.96,86.6,summer,weaning,1990,Central Indian,Antarctic,0,89.71170807,28.45438704,13.64454501,3718.3167,-4811.7974,0.5841763,0.45082414,-1.2406006,-0.254333496,33.73679,34.66830826,0.013589915,-0.004491495,0.003576186,-0.012766383,0.392857143,467.5597264
Dec-99,1999,12,-63.938,86.85,-63.96,86.8,summer,weaning,1990,East Indian,Antarctic,0,89.90370178,28.45438704,17.86125905,3660.233,-4983.4316,0.5742583,0.44874513,-1.220581,-0.247009277,33.74997,34.66939926,0.022558618,-0.01648546,0.001069583,-0.011490856,0.404761905,463.7141247
Nov-94,1994,11,-63.938,86.95,-63.96,86.9,autumn,weaning,1990,Central Indian,Antarctic,0,89.9058609,28.45438704,20.39510035,3644.6833,-990.25616,1.3239381,0.8349586,-1.7150269,-0.244812012,33.97477,34.66763306,-0.014218731,-0.006913155,-0.02448906,-0.006194904,0.369047619,496.4695101
Dec-99,1999,12,-63.938,87.05,-63.96,87,summer,weaning,1990,East Indian,Antarctic,0,89.86001587,28.45438704,20.39510035,3635.1,-5128.278,0.55456126,0.4437831,-1.2034912,-0.241973877,33.757156,34.67012024,0.031216646,1.38E-05,0.00584069,-0.008426684,0.404761905,460.0721243
Nov-96,1996,11,-63.938,87.15,-63.96,87.1,autumn,weaning,1990,Central Indian,Antarctic,0,89.25534058,28.45438704,20.39510035,3601.4333,-920.9659,1.4463037,0.8641822,-1.73349,-0.245666504,34.16157,34.66771698,-0.011560576,-0.005329323,-0.031754557,-0.000619474,0.321428571,528.3165413
Dec-99,1999,12,-63.938,87.15,-63.96,87.1,summer,weaning,1990,Central Indian,Antarctic,0,89.25534058,28.45438704,20.39510035,3601.4333,-5097.189,0.5428844,0.441321,-1.2073364,-0.24130249,33.758957,34.67026138,0.036716286,0.002824048,0.011535876,-0.00551113,0.404761905,458.3290129
Dec-99,1999,12,-63.938,87.35,-63.96,87.3,summer,weaning,1990,Central Indian,Antarctic,0,89.78318787,30.09957039,20.96828685,3638.35,-4884.221,0.5225633,0.43966624,-1.2331848,-0.237487793,33.76138,34.67080688,0.036013655,0.01303107,0.02166843,-0.002100289,0.404761905,454.8171451
Dec-99,1999,12,-63.938,87.45,-63.96,87.4,summer,weaning,1990,Central Indian,Antarctic,0,89.37577057,32.03746107,22.60079205,3660.233,-4774.132,0.5177257,0.441468,-1.2466736,-0.237731934,33.76482,34.6708107,0.026105711,0.018811595,0.022966558,-0.001238454,0.404761905,453.0565209
Dec-84,1984,12,-63.938,88.15,-63.96,88.1,summer,weaning,1980,Central Indian,Antarctic,0,89.85616302,51.88397294,36.9983648,3597.6333,-4359.324,1.0126246,0.5442867,-1.2901306,-0.306854248,33.641773,34.66200638,-0.068469346,0.000356321,-0.037963003,-0.000795857,0.452380952,288.7470113
Dec-99,1999,12,-63.938,88.25,-63.96,88.2,summer,weaning,1990,Central Indian,Antarctic,0,89.85632324,55.69606252,37.94247018,3621.4333,-4376.9277,0.5190253,0.46519724,-1.2943115,-0.243041992,33.7584,34.67035675,0.010604261,0.014554812,-0.001984678,-0.003983901,0.404761905,440.9336117
Dec-99,1999,12,-63.938,88.45,-63.96,88.4,summer,weaning,1990,East Indian,Antarctic,0,89.82507324,63.77297603,41.5046787,3660.233,-4326.706,0.5085261,0.46126056,-1.3011475,-0.245025635,33.772972,34.67013168,0.00104398,0.014625316,-0.005602318,-0.003226401,0.416666667,438.4685752
Dec-97,1997,12,-63.938,88.45,-63.96,88.4,summer,weaning,1990,Central Indian,Antarctic,0,89.82507324,63.77297603,41.5046787,3660.233,-5584.093,0.5353639,0.48864657,-1.1427002,-0.244628906,33.651127,34.66896057,-0.023652079,0.009193361,-0.013334906,0.003690683,0.380952381,203.2012759
Dec-99,1999,12,-63.938,88.55,-63.96,88.5,summer,weaning,1990,Central Indian,Antarctic,0,89.85706329,64.13139774,43.20975945,3698.2495,-4348.781,0.49939445,0.4549108,-1.2989807,-0.245727539,33.782093,34.67004776,-0.000125393,0.014150757,-0.000340464,-0.004631734,0.404761905,437.32377
Dec-99,1999,12,-63.938,88.65,-63.96,88.6,summer,weaning,1990,Central Indian,Antarctic,0,89.77471161,62.78944059,44.55103715,3698.2495,-4354.041,0.48954242,0.4476954,-1.2991333,-0.246643066,33.79662,34.6699295,0.007719809,0.015835127,0.008076345,-0.0072514,0.392857143,436.2380657
Dec-13,2013,12,-63.938,88.75,-63.96,88.7,summer,weaning,2010,East Indian,Antarctic,0,89.87789917,60.80985502,46.36367915,3723.5334,-19506.201,0.16740008,0.09128551,0.5916443,-0.267852783,33.71177,34.66791153,0.016829016,0.00840579,0.041025124,-0.00134456,0.428571429,113.683056
Dec-99,1999,12,-63.938,88.85,-63.96,88.8,summer,weaning,1990,East Indian,Antarctic,0,89.90605927,58.98496734,48.59496274,3771.1,-4395.084,0.47537765,0.43845308,-1.2954407,-0.248565674,33.820198,34.66975021,0.021289544,0.021949735,0.012436948,0.000629859,0.392857143,434.2457187
Dec-99,1999,12,-63.938,89.05,-63.96,89,summer,weaning,1990,Central Indian,Antarctic,0,89.88370514,56.46009501,54.09694075,3769.9,-4340.3213,0.46695745,0.43497038,-1.3021545,-0.250762939,33.821987,34.66936111,0.013650461,0.00719025,0.00512178,-0.013202772,0.392857143,432.4948445
Nov-98,1998,11,-63.938,89.15,-63.96,89.1,autumn,weaning,1990,Central Indian,Antarctic,0,89.89672852,55.81103023,57.26784909,3751.2666,-1106.4354,1.199431,0.8627571,-1.7122192,-0.248260498,34.182606,34.6687088,-0.04918604,0.001055152,-0.018329937,-0.017828293,0.392857143,375.5822072
Dec-97,1997,12,-63.938,89.35,-63.96,89.3,summer,weaning,1990,Central Indian,Antarctic,0,89.9090271,55.59299114,64.24253852,3732.95,-7600.2964,0.45089588,0.40139118,-0.8977661,-0.257507324,33.62462,34.6672821,-0.003229434,0.006500926,-0.03898909,-0.025276622,0.345238095,194.0953602
Dec-99,1999,12,-63.938,89.45,-63.96,89.4,summer,weaning,1990,East Indian,Antarctic,0,89.90617371,55.81103023,67.89312306,3755.6,-4694.8896,0.43012124,0.4145894,-1.2579346,-0.249725342,33.79621,34.66947556,0.0023028,-0.002965232,0.001761879,-0.022112951,0.404761905,429.7289788
Dec-99,1999,12,-63.938,89.85,-63.96,89.8,summer,weaning,1990,Central Indian,Antarctic,0,89.82930756,60.80985502,65.44442588,3738.9834,-4749.9077,0.40774664,0.39984912,-1.250946,-0.250549316,33.78985,34.66923141,-0.012629175,-0.017249292,0.005564007,-0.013067028,0.392857143,427.9595249
Nov-87,1987,11,-63.938,89.95,-63.96,89.9,autumn,weaning,1980,Central Indian,Antarctic,0,89.83576965,62.78944059,62.88397004,3725.55,-1214.1947,0.72739434,0.85435027,-1.7010498,-0.301483154,34.21662,34.66575241,0.003308586,-0.022569565,-0.033406224,-0.024649637,0.452380952,484.43581
Dec-97,1997,12,-63.938,90.15,-63.96,90.1,summer,weaning,1990,Central Indian,Antarctic,0,89.85066223,65.8165732,58.2356027,3725.2666,-8321.17,0.39873824,0.34427094,-0.8096924,-0.249847412,33.60559,34.66872787,-0.004173512,-0.014359481,-0.035968773,-0.037087187,0.345238095,183.3959995
Dec-99,1999,12,-63.938,90.45,-63.96,90.4,summer,weaning,1990,East Indian,Antarctic,0,89.92711639,70.88528879,51.19016867,3748.2834,-4753.5024,0.40552,0.39763445,-1.2533875,-0.251220703,33.84279,34.669487,0.033055905,-0.003856796,0.055445302,-0.015839875,0.369047619,427.1672109
Nov-98,1998,11,-63.938,90.65,-63.96,90.6,autumn,weaning,1990,Central Indian,Subantarctic,0,89.93461609,74.89776415,46.36367915,3597.2834,-1305.5598,0.901256,0.82023054,-1.6884155,-0.245666504,34.18702,34.6695137,-0.044903375,-0.026048668,-0.015766835,-0.022630921,0.392857143,340.9355252
Dec-99,1999,12,-63.938,90.85,-63.96,90.8,summer,weaning,1990,Central Indian,Antarctic,0,89.88759613,79.7652315,43.20975945,3514.6,-4705.73,0.41262612,0.40083808,-1.2615662,-0.251342773,33.887596,34.66941833,0.01809775,-0.014016551,0.043325886,0.005151604,0.392857143,427.1672109
Nov-87,1987,11,-63.938,90.95,-63.96,90.9,autumn,weaning,1980,Central Indian,Antarctic,0,89.90926361,82.02868366,42.38462263,3509.6929,-1086.0403,0.7865117,0.8547921,-1.7189941,-0.302368164,34.262573,34.66615295,-0.001774043,-0.004886548,-0.031997897,-0.006495339,0.488095238,475.2891514
Dec-99,1999,12,-63.938,91.05,-63.96,91,summer,weaning,1990,Central Indian,Antarctic,0,89.91925812,84.52066845,42.10598363,3558.4666,-4748.5684,0.40763515,0.39805228,-1.2570801,-0.249816895,33.900345,34.66955185,0.037677184,0.012225665,0.04538197,-0.001763816,0.404761905,425.8302175
