event_date,date,year,month,yt_ocean,xt_ocean,yu_ocean,xu_ocean,season_year,life_stage,decade,sector,zone,presence,bottom_slope_deg,dist_shelf_km,dist_coast_km,depth_m,freez_pot_Wm2,SIT_m,SIC,SST_degC,bottom_temp_degC,SSS_PSU,bottom_sal_PSU,vel_lat_surf_msec,vel_lat_bottom_msec,vel_lon_surf_msec,vel_lon_bottom_msec,dist_ice_edge_km,lt_pack_ice
2014-01-25T14:09:33Z,2014-01,2014,1,-75.153,-29.75,-75.132,-29.7,summer,moulting,2010,Atlantic,Antarctic,1,87.45614624023438,174.26316686505254,55.05768625168452,397.6000061035156,-29642.977,0.14760306,0.06861627,2.2731323,-1.78094482421875,32.73148,34.34758758544922,-0.010326028,0.0008211960666812956,0.02396506,0.0010585584677755833,1032.159202826816,0.6309523809523809
2014-01-25T14:10:11Z,2014-01,2014,1,-75.153,-29.75,-75.174,-29.7,summer,moulting,2010,Atlantic,Antarctic,1,87.45614624023438,174.26316686505254,55.05768625168452,397.6000061035156,-29642.977,0.14760306,0.06861627,2.2731323,-1.78094482421875,32.73148,34.34758758544922,-0.0034824589,-7.596139312227024e-06,0.025635,0.00013839645544067025,1032.159202826816,0.6309523809523809
2014-01-04T13:26:58Z,2014-01,2014,1,-75.153,-28.75,-75.132,-28.8,summer,moulting,2010,Atlantic,Antarctic,1,89.7601318359375,171.97024167522957,42.86580458204902,418.75,-36196.133,0.033144295,0.015572405,3.1747437,-1.747833251953125,33.529217,34.353275299072266,-0.004321462,0.0011297230375930667,0.029784132,-0.0010502918157726526,1019.5065836870726,0.6190476190476191
2014-01-25T14:07:24Z,2014-01,2014,1,-75.111,-29.75,-75.132,-29.7,summer,moulting,2010,Atlantic,Antarctic,1,87.68734741210938,169.5860111666688,59.28481192369394,398.2999877929688,-29617.41,0.1510018,0.0701736,2.3670044,-1.774261474609375,32.705986,34.34832000732422,-0.010326028,0.0008211960666812956,0.02396506,0.0010585584677755833,1027.9973273133166,0.6547619047619048
2000-01-28T00:00:00Z,2000-01,2000,1,-75.068,-145.45,-75.047,-145.5,summer,moulting,2000,West Pacific,Antarctic,1,89.98279571533203,90.91782310478888,44.30601988711626,234.4833374023437,-10969.066,0.66931856,0.27647763,-0.4647827,0.19366455078125,33.288525,34.4215087890625,-0.042343356,0.02100377157330513,-0.022549449,-0.022599300369620323,605.0260815903295,0.6666666666666666
2000-01-28T00:00:00Z,2000-01,2000,1,-75.068,-145.45,-75.047,-145.4,summer,moulting,2000,West Pacific,Antarctic,1,89.98279571533203,90.91782310478888,44.30601988711626,234.4833374023437,-10969.066,0.66931856,0.27647763,-0.4647827,0.19366455078125,33.288525,34.4215087890625,-0.053909708,0.013740369118750095,-0.03594368,-0.031211242079734802,605.0260815903295,0.6666666666666666
2014-01-25T14:23:06Z,2014-01,2014,1,-75.068,-30.25,-75.09,-30.3,summer,moulting,2010,Atlantic,Antarctic,1,89.7041244506836,166.9440610252057,70.38239683845006,422.3833312988281,-21940.44,0.27206737,0.12828591,1.2108154,-1.754150390625,32.009125,34.35792541503906,-0.036265332,-0.00404830789193511,0.023601452,0.001395572442561388,1030.6499570411665,0.6666666666666666
2014-01-25T14:03:51Z,2014-01,2014,1,-75.068,-29.65,-75.047,-29.7,summer,moulting,2010,Atlantic,Antarctic,1,87.05720520019531,164.66418786990496,62.50916822388978,398.1499938964844,-31324.748,0.1304389,0.06057779,2.5379639,-1.77227783203125,32.779903,34.347198486328125,-0.017064605,-0.002351873554289341,0.015647935,-0.0016551221488043666,1022.5093611218084,0.6547619047619048
2014-01-25T14:25:46Z,2014-01,2014,1,-75.026,-30.25,-75.047,-30.3,summer,moulting,2010,Atlantic,Antarctic,1,89.2472152709961,162.3335599578174,74.34906250533565,418.1000061035156,-22139.799,0.2647357,0.12524341,1.2667542,-1.7542724609375,32.02713,34.35665512084961,-0.0357597,-0.005590604152530432,0.023110595,-0.0011206226190552115,1026.543461860953,0.6666666666666666
2014-01-25T14:25:59Z,2014-01,2014,1,-75.026,-30.25,-75.005,-30.3,summer,moulting,2010,Atlantic,Antarctic,1,89.2472152709961,162.3335599578174,74.34906250533565,418.1000061035156,-22139.799,0.2647357,0.12524341,1.2667542,-1.7542724609375,32.02713,34.35665512084961,-0.03617331,-0.004900436848402023,0.021606877,0.0003842077567242086,1026.543461860953,0.6666666666666666
2014-01-25T14:03:17Z,2014-01,2014,1,-75.026,-29.65,-75.047,-29.7,summer,moulting,2010,Atlantic,Antarctic,1,88.02560424804688,159.98148277139086,64.91904164815547,396.2833251953125,-31504.445,0.12821437,0.059459466,2.4789734,-1.755950927734375,32.724392,34.34531021118164,-0.017064605,-0.002351873554289341,0.015647935,-0.0016551221488043666,1018.3476425624067,0.6666666666666666
