transect_code,dt_trans_start_gmt,dt_trans_end_gmt,lat_trans_start,lon_trans_start,lat_trans_end,lon_trans_end,area_name,transect_id,transect_length_km,altitude_m,duration_trans_hms,segment_id,segment_label,lat_seg_start,lon_seg_start,lat_seg_end,lon_seg_end,segment_length_km,dt_seg_start_gmt,dt_seg_end_gmt,duration_seg_hms,observer,side_helicopter,sampling_method,species,number_ind,distance_interval,distance_helip_m,comment_inconsistencies,comment_individual,comment_dup,time_obs,lat_obs,lon_obs,floe_class,segment_sic,segment_si_surface,air_temp_trans_C,wind_speed_trans_ms,vis_trans_m,comment,basisOfRecord
SEAFOS_20140201_24,2014-02-01T16:32:47Z,2014-02-01T16:46:54Z,-73.942754,-37.218809,-73.692489,-37.034991,Filchner Outflow,24,28.386,60,00:14:07,1,SEAFOS_20140201_24_1,-73.942754,-37.218809,-73.889209,-37.199172,5.981,2014-02-01T16:32:47Z,2014-02-01T16:35:45Z,00:02:58,Horst Bornemann,right,CDS,Lobodon carcinophaga,1,Bin 3 (72.66 m - 105.6 m),89.13,NA,957,1,16:33:29,-73.930092,-37.214333,Large floes,Solid pack ice,Rough,-4.2,2.4,47445,NA,HUMAN_OBSERVATION
SEAFOS_20140201_24,2014-02-01T16:32:47Z,2014-02-01T16:46:54Z,-73.942754,-37.218809,-73.692489,-37.034991,Filchner Outflow,24,28.386,60,00:14:07,3,SEAFOS_20140201_24_3,-73.834532,-37.15416,-73.779945,-37.108868,6.226,2014-02-01T16:38:48Z,2014-02-01T16:41:50Z,00:03:02,Marthan Bester,left,MRDS(io),Lobodon carcinophaga,1,Bin 3 (72.66 m - 105.6 m),89.13,NA,442,1,16:41:46,-73.781631,-37.110344,Medium floes,Close pack ice,Rough,-4.2,2.4,47445,NA,HUMAN_OBSERVATION
SEAFOS_20140201_24,2014-02-01T16:32:47Z,2014-02-01T16:46:54Z,-73.942754,-37.218809,-73.692489,-37.034991,Filchner Outflow,24,28.386,60,00:14:07,3,SEAFOS_20140201_24_3,-73.834532,-37.15416,-73.779945,-37.108868,6.226,2014-02-01T16:38:48Z,2014-02-01T16:41:50Z,00:03:02,Horst Bornemann,right,CDS,Lobodon carcinophaga,1,Bin 4 (105.6 m - 167.5 m),136.55,NA,611,1,16:40:02,-73.812012,-37.132801,Medium floes,Close pack ice,Rough,-4.2,2.4,47445,NA,HUMAN_OBSERVATION
SEAFOS_20140201_24,2014-02-01T16:32:47Z,2014-02-01T16:46:54Z,-73.942754,-37.218809,-73.692489,-37.034991,Filchner Outflow,24,28.386,60,00:14:07,4,SEAFOS_20140201_24_4,-73.779945,-37.108868,-73.729729,-37.068668,5.718,2014-02-01T16:41:50Z,2014-02-01T16:44:48Z,00:02:58,Horst Bornemann,right,CDS,Lobodon carcinophaga,1,Bin 4 (105.6 m - 167.5 m),136.55,NA,648,1,16:42:30,-73.769691,-37.100403,Medium floes,Close pack ice,Rough,-4.2,2.4,47445,NA,HUMAN_OBSERVATION
SEAFOS_20140201_24,2014-02-01T16:32:47Z,2014-02-01T16:46:54Z,-73.942754,-37.218809,-73.692489,-37.034991,Filchner Outflow,24,28.386,60,00:14:07,4,SEAFOS_20140201_24_4,-73.779945,-37.108868,-73.729729,-37.068668,5.718,2014-02-01T16:41:50Z,2014-02-01T16:44:48Z,00:02:58,Horst Bornemann,right,CDS,Lobodon carcinophaga,3,Bin 5 (167.5 m - 345.73 m),256.615,NA,661,1,16:43:41,-73.750137,-37.086136,Medium floes,Close pack ice,Rough,-4.2,2.4,47445,NA,HUMAN_OBSERVATION
SEAFOS_20140201_24,2014-02-01T16:32:47Z,2014-02-01T16:46:54Z,-73.942754,-37.218809,-73.692489,-37.034991,Filchner Outflow,24,28.386,60,00:14:07,4,SEAFOS_20140201_24_4,-73.779945,-37.108868,-73.729729,-37.068668,5.718,2014-02-01T16:41:50Z,2014-02-01T16:44:48Z,00:02:58,Horst Bornemann,right,CDS,Lobodon carcinophaga,1,Bin 2 (51.16 m - 72.66 m),61.91,NA,664,1,16:44:00,-73.744301,-37.081562,Medium floes,Close pack ice,Rough,-4.2,2.4,47445,NA,HUMAN_OBSERVATION
SEAFOS_20140201_24,2014-02-01T16:32:47Z,2014-02-01T16:46:54Z,-73.942754,-37.218809,-73.692489,-37.034991,Filchner Outflow,24,28.386,60,00:14:07,4,SEAFOS_20140201_24_4,-73.779945,-37.108868,-73.729729,-37.068668,5.718,2014-02-01T16:41:50Z,2014-02-01T16:44:48Z,00:02:58,Horst Bornemann,right,CDS,Lobodon carcinophaga,1,Bin 3 (72.66 m - 105.6 m),89.13,NA,669,1,16:44:09,-73.74173,-37.079102,Medium floes,Close pack ice,Rough,-4.2,2.4,47445,NA,HUMAN_OBSERVATION
SEAFOS_20140201_24,2014-02-01T16:32:47Z,2014-02-01T16:46:54Z,-73.942754,-37.218809,-73.692489,-37.034991,Filchner Outflow,24,28.386,60,00:14:07,4,SEAFOS_20140201_24_4,-73.779945,-37.108868,-73.729729,-37.068668,5.718,2014-02-01T16:41:50Z,2014-02-01T16:44:48Z,00:02:58,Horst Bornemann,right,CDS,Lobodon carcinophaga,1,Bin 1 (35.2 m - 51.16 m),43.18,NA,671,1,16:44:18,-73.740837,-37.078278,Medium floes,Close pack ice,Rough,-4.2,2.4,47445,NA,HUMAN_OBSERVATION
SEAFOS_20140204_25,2014-02-04T14:33:36Z,2014-02-04T14:57:36Z,-74.451967,-32.962885,-74.867664,-33.101788,Filchner Outflow,25,46.372,60,00:24:00,1,SEAFOS_20140204_25_1,-74.451967,-32.962885,-74.501712,-32.982553,5.559,2014-02-04T14:33:36Z,2014-02-04T14:36:36Z,00:03:00,Marthan Bester,left,MRDS(io),Lobodon carcinophaga,1,Bin 5 (167.5 m - 345.73 m),256.615,NA,445,1,14:34:23,-74.463951,-32.964203,Medium floes,Close pack ice,Rough,-11.5,8.3,59261,NA,HUMAN_OBSERVATION
SEAFOS_20140204_25,2014-02-04T14:33:36Z,2014-02-04T14:57:36Z,-74.451967,-32.962885,-74.867664,-33.101788,Filchner Outflow,25,46.372,60,00:24:00,4,SEAFOS_20140204_25_4,-74.608277,-33.017274,-74.659263,-33.034655,5.689,2014-02-04T14:42:35Z,2014-02-04T14:45:36Z,00:03:01,Christiaan Oosthuizen,left,MRDS(io),Lobodon carcinophaga,1,Bin 5 (167.5 m - 345.73 m),256.615,NA,446,1,14:44:24,-74.637962,-33.02713,Large floes,Close pack ice,Rough,-11.5,8.3,59261,NA,HUMAN_OBSERVATION
SEAFOS_20140204_25,2014-02-04T14:33:36Z,2014-02-04T14:57:36Z,-74.451967,-32.962885,-74.867664,-33.101788,Filchner Outflow,25,46.372,60,00:24:00,4,SEAFOS_20140204_25_4,-74.608277,-33.017274,-74.659263,-33.034655,5.689,2014-02-04T14:42:35Z,2014-02-04T14:45:36Z,00:03:01,Horst Bornemann,right,CDS,Lobodon carcinophaga,1,Bin 4 (105.6 m - 167.5 m),136.55,NA,658,1,14:44:03,-74.631783,-33.02496,Large floes,Close pack ice,Rough,-11.5,8.3,59261,NA,HUMAN_OBSERVATION
SEAFOS_20140204_25,2014-02-04T14:33:36Z,2014-02-04T14:57:36Z,-74.451967,-32.962885,-74.867664,-33.101788,Filchner Outflow,25,46.372,60,00:24:00,8,SEAFOS_20140204_25_8,-74.813174,-33.085364,-74.867664,-33.101788,6.074,2014-02-04T14:54:36Z,2014-02-04T14:57:36Z,00:03:00,Horst Bornemann,right,CDS,Lobodon carcinophaga,1,Bin 3 (72.66 m - 105.6 m),89.13,NA,782,1,14:55:02,-74.820496,-33.085842,Small floes,Open pack ice,Smooth,-11.5,8.3,59261,NA,HUMAN_OBSERVATION
SEAFOS_20140204_26,2014-02-04T15:06:40Z,2014-02-04T15:27:41Z,-74.840916000000007,-33.850715,-74.447148,-33.778691,Filchner Outflow,26,43.807,60,00:21:01,1,SEAFOS_20140204_26_1,-74.840916000000007,-33.850715,-74.784195,-33.833891,6.322,2014-02-04T15:06:40Z,2014-02-04T15:09:40Z,00:03:00,Marthan Bester,left,MRDS(io),Lobodon carcinophaga,1,Bin 4 (105.6 m - 167.5 m),136.55,NA,449,1,15:07:22,-74.827209,-33.848457,Medium floes,Medium pack ice,Smooth,-11.5,8.3,59261,NA,HUMAN_OBSERVATION
SEAFOS_20140204_26,2014-02-04T15:06:40Z,2014-02-04T15:27:41Z,-74.840916000000007,-33.850715,-74.447148,-33.778691,Filchner Outflow,26,43.807,60,00:21:01,1,SEAFOS_20140204_26_1,-74.840916000000007,-33.850715,-74.784195,-33.833891,6.322,2014-02-04T15:06:40Z,2014-02-04T15:09:40Z,00:03:00,Horst Bornemann,right,CDS,Lobodon carcinophaga,3,Bin 4 (105.6 m - 167.5 m),136.55,NA,745,1,15:07:43,-74.820549,-33.845596,Medium floes,Medium pack ice,Smooth,-11.5,8.3,59261,NA,HUMAN_OBSERVATION
SEAFOS_20140204_26,2014-02-04T15:06:40Z,2014-02-04T15:27:41Z,-74.840916000000007,-33.850715,-74.447148,-33.778691,Filchner Outflow,26,43.807,60,00:21:01,2,SEAFOS_20140204_26_2,-74.784195,-33.833891,-74.726548,-33.814895,6.43,2014-02-04T15:09:40Z,2014-02-04T15:12:40Z,00:03:00,Horst Bornemann,right,CDS,Lobodon carcinophaga,1,Bin 2 (51.16 m - 72.66 m),61.91,NA,941,1,15:10:03,-74.77636,-33.830242,Medium floes,Close pack ice,Smooth,-11.5,8.3,59261,NA,HUMAN_OBSERVATION
SEAFOS_20140204_26,2014-02-04T15:06:40Z,2014-02-04T15:27:41Z,-74.840916000000007,-33.850715,-74.447148,-33.778691,Filchner Outflow,26,43.807,60,00:21:01,2,SEAFOS_20140204_26_2,-74.784195,-33.833891,-74.726548,-33.814895,6.43,2014-02-04T15:09:40Z,2014-02-04T15:12:40Z,00:03:00,Horst Bornemann,right,CDS,Lobodon carcinophaga,1,Bin 4 (105.6 m - 167.5 m),136.55,NA,970,1,15:12:02,-74.738327,-33.81786,Medium floes,Close pack ice,Smooth,-11.5,8.3,59261,NA,HUMAN_OBSERVATION
SEAFOS_20140204_26,2014-02-04T15:06:40Z,2014-02-04T15:27:41Z,-74.840916000000007,-33.850715,-74.447148,-33.778691,Filchner Outflow,26,43.807,60,00:21:01,2,SEAFOS_20140204_26_2,-74.784195,-33.833891,-74.726548,-33.814895,6.43,2014-02-04T15:09:40Z,2014-02-04T15:12:40Z,00:03:00,Horst Bornemann,right,CDS,Lobodon carcinophaga,2,Bin 5 (167.5 m - 345.73 m),256.615,NA,984,1,15:12:37,-74.727585,-33.815266,Medium floes,Close pack ice,Smooth,-11.5,8.3,59261,NA,HUMAN_OBSERVATION
SEAFOS_20140204_26,2014-02-04T15:06:40Z,2014-02-04T15:27:41Z,-74.840916000000007,-33.850715,-74.447148,-33.778691,Filchner Outflow,26,43.807,60,00:21:01,3,SEAFOS_20140204_26_3,-74.726548,-33.814895,-74.670327,-33.800449,6.262,2014-02-04T15:12:40Z,2014-02-04T15:15:41Z,00:03:01,Marthan Bester,left,MRDS(io),Lobodon carcinophaga,1,Bin 5 (167.5 m - 345.73 m),256.615,NA,453,1,15:12:42,-74.726265,-33.814789,Medium floes,Medium pack ice,Smooth,-11.5,8.3,59261,NA,HUMAN_OBSERVATION
SEAFOS_20140204_26,2014-02-04T15:06:40Z,2014-02-04T15:27:41Z,-74.840916000000007,-33.850715,-74.447148,-33.778691,Filchner Outflow,26,43.807,60,00:21:01,6,SEAFOS_20140204_26_6,-74.555826,-33.790223,-74.497797,-33.781067,6.454,2014-02-04T15:21:41Z,2014-02-04T15:24:47Z,00:03:06,Christiaan Oosthuizen,left,MRDS(io),Lobodon carcinophaga,2,Bin 2 (51.16 m - 72.66 m),61.91,NA,455,1,15:24:26,-74.505524,-33.783783,Medium floes,Solid pack ice,Rough,-11.5,8.3,59261,NA,HUMAN_OBSERVATION
SEAFOS_20140204_27,2014-02-04T15:36:28Z,2014-02-04T16:00:28Z,-74.484118,-34.464976,-74.893561,-34.557997,Filchner Outflow,27,45.579,60,00:24:00,1,SEAFOS_20140204_27_1,-74.484118,-34.464976,-74.533992,-34.474054,5.549,2014-02-04T15:36:28Z,2014-02-04T15:39:28Z,00:03:00,Marthan Bester,left,MRDS(io),Lobodon carcinophaga,1,Bin 5 (167.5 m - 345.73 m),256.615,NA,458,1,15:37:57,-74.508774,-34.470531,Medium floes,Solid pack ice,Rough,-10.9,7.5,64765,NA,HUMAN_OBSERVATION
SEAFOS_20140204_27,2014-02-04T15:36:28Z,2014-02-04T16:00:28Z,-74.484118,-34.464976,-74.893561,-34.557997,Filchner Outflow,27,45.579,60,00:24:00,1,SEAFOS_20140204_27_1,-74.484118,-34.464976,-74.533992,-34.474054,5.549,2014-02-04T15:36:28Z,2014-02-04T15:39:28Z,00:03:00,Horst Bornemann,right,CDS,Lobodon carcinophaga,2,Bin 3 (72.66 m - 105.6 m),89.13,NA,925,1,15:39:02,-74.526489,-34.472923,Medium floes,Solid pack ice,Rough,-10.9,7.5,64765,NA,HUMAN_OBSERVATION
SEAFOS_20140204_27,2014-02-04T15:36:28Z,2014-02-04T16:00:28Z,-74.484118,-34.464976,-74.893561,-34.557997,Filchner Outflow,27,45.579,60,00:24:00,1,SEAFOS_20140204_27_1,-74.484118,-34.464976,-74.533992,-34.474054,5.549,2014-02-04T15:36:28Z,2014-02-04T15:39:28Z,00:03:00,Horst Bornemann,right,CDS,Lobodon carcinophaga,2,Bin 4 (105.6 m - 167.5 m),136.55,NA,929,1,15:39:16,-74.530586,-34.473343,Medium floes,Solid pack ice,Rough,-10.9,7.5,64765,NA,HUMAN_OBSERVATION
SEAFOS_20140204_27,2014-02-04T15:36:28Z,2014-02-04T16:00:28Z,-74.484118,-34.464976,-74.893561,-34.557997,Filchner Outflow,27,45.579,60,00:24:00,2,SEAFOS_20140204_27_2,-74.533992,-34.474054,-74.585639,-34.480026,5.742,2014-02-04T15:39:28Z,2014-02-04T15:42:25Z,00:02:57,Christiaan Oosthuizen,left,MRDS(io),Lobodon carcinophaga,2,Bin 1 (35.2 m - 51.16 m),43.18,NA,463,1,15:41:34,-74.570183,-34.478611,Medium floes,Close pack ice,Smooth,-10.9,7.5,64765,NA,HUMAN_OBSERVATION
SEAFOS_20140204_27,2014-02-04T15:36:28Z,2014-02-04T16:00:28Z,-74.484118,-34.464976,-74.893561,-34.557997,Filchner Outflow,27,45.579,60,00:24:00,2,SEAFOS_20140204_27_2,-74.533992,-34.474054,-74.585639,-34.480026,5.742,2014-02-04T15:39:28Z,2014-02-04T15:42:25Z,00:02:57,Horst Bornemann,right,CDS,Lobodon carcinophaga,6,Bin 4 (105.6 m - 167.5 m),136.55,NA,940,1,15:39:30,-74.534584,-34.474178,Medium floes,Close pack ice,Smooth,-10.9,7.5,64765,NA,HUMAN_OBSERVATION
SEAFOS_20140204_27,2014-02-04T15:36:28Z,2014-02-04T16:00:28Z,-74.484118,-34.464976,-74.893561,-34.557997,Filchner Outflow,27,45.579,60,00:24:00,2,SEAFOS_20140204_27_2,-74.533992,-34.474054,-74.585639,-34.480026,5.742,2014-02-04T15:39:28Z,2014-02-04T15:42:25Z,00:02:57,Horst Bornemann,right,CDS,Lobodon carcinophaga,3,Bin 4 (105.6 m - 167.5 m),136.55,NA,948,1,15:40:22,-74.549873,-34.475739,Medium floes,Close pack ice,Smooth,-10.9,7.5,64765,NA,HUMAN_OBSERVATION
SEAFOS_20140204_27,2014-02-04T15:36:28Z,2014-02-04T16:00:28Z,-74.484118,-34.464976,-74.893561,-34.557997,Filchner Outflow,27,45.579,60,00:24:00,4,SEAFOS_20140204_27_4,-74.636822,-34.491319,-74.689483,-34.506884,5.87,2014-02-04T15:45:26Z,2014-02-04T15:48:32Z,00:03:06,Horst Bornemann,right,CDS,Lobodon carcinophaga,1,Bin 4 (105.6 m - 167.5 m),136.55,NA,649,1,15:46:26,-74.653923,-34.497154,Medium floes,Close pack ice,Rough,-10.9,7.5,64765,NA,HUMAN_OBSERVATION
SEAFOS_20140204_27,2014-02-04T15:36:28Z,2014-02-04T16:00:28Z,-74.484118,-34.464976,-74.893561,-34.557997,Filchner Outflow,27,45.579,60,00:24:00,6,SEAFOS_20140204_27_6,-74.73927,-34.514625,-74.791716,-34.524364,5.835,2014-02-04T15:51:26Z,2014-02-04T15:54:29Z,00:03:03,Christiaan Oosthuizen,left,MRDS(io),Lobodon carcinophaga,1,Bin 1 (35.2 m - 51.16 m),43.18,NA,471,1,15:54:26,-74.79068,-34.524147,Medium floes,Close pack ice,Rough,-10.9,7.5,64765,NA,HUMAN_OBSERVATION
SEAFOS_20140204_27,2014-02-04T15:36:28Z,2014-02-04T16:00:28Z,-74.484118,-34.464976,-74.893561,-34.557997,Filchner Outflow,27,45.579,60,00:24:00,7,SEAFOS_20140204_27_7,-74.791716,-34.524364,-74.841645,-34.539554,5.566,2014-02-04T15:54:29Z,2014-02-04T15:57:25Z,00:02:56,Christiaan Oosthuizen,left,MRDS(io),Lobodon carcinophaga,1,Bin 5 (167.5 m - 345.73 m),256.615,NA,472,1,15:55:57,-74.815216,-34.532829,Medium floes,Close pack ice,Rough,-10.9,7.5,64765,NA,HUMAN_OBSERVATION
SEAFOS_20140204_28,2014-02-04T16:09:07Z,2014-02-04T16:33:07Z,-74.924992,-35.21115,-74.448765,-35.105453,Filchner Outflow,28,53.009,60,00:24:00,1,SEAFOS_20140204_28_1,-74.924992,-35.21115,-74.873488,-35.204222,5.727,2014-02-04T16:09:07Z,2014-02-04T16:12:06Z,00:02:59,Horst Bornemann,right,CDS,Lobodon carcinophaga,1,Bin 1 (35.2 m - 51.16 m),43.18,NA,723,1,16:10:26,-74.902908,-35.214138,Medium floes,Solid pack ice,Smooth,-10.9,7.5,64765,NA,HUMAN_OBSERVATION
SEAFOS_20140204_28,2014-02-04T16:09:07Z,2014-02-04T16:33:07Z,-74.924992,-35.21115,-74.448765,-35.105453,Filchner Outflow,28,53.009,60,00:24:00,6,SEAFOS_20140204_28_6,-74.624721,-35.164309,-74.564084,-35.144995,6.762,2014-02-04T16:24:06Z,2014-02-04T16:27:06Z,00:03:00,Horst Bornemann,right,CDS,Lobodon carcinophaga,1,Bin 4 (105.6 m - 167.5 m),136.55,NA,719,1,16:25:16,-74.601776,-35.157158,Medium floes,Close pack ice,Smooth,-10.9,7.5,64765,NA,HUMAN_OBSERVATION
SEAFOS_20140204_28,2014-02-04T16:09:07Z,2014-02-04T16:33:07Z,-74.924992,-35.21115,-74.448765,-35.105453,Filchner Outflow,28,53.009,60,00:24:00,6,SEAFOS_20140204_28_6,-74.624721,-35.164309,-74.564084,-35.144995,6.762,2014-02-04T16:24:06Z,2014-02-04T16:27:06Z,00:03:00,Horst Bornemann,right,CDS,Lobodon carcinophaga,1,Bin 3 (72.66 m - 105.6 m),89.13,NA,727,1,16:25:43,-74.592636,-35.154465,Medium floes,Close pack ice,Smooth,-10.9,7.5,64765,NA,HUMAN_OBSERVATION
SEAFOS_20140204_28,2014-02-04T16:09:07Z,2014-02-04T16:33:07Z,-74.924992,-35.21115,-74.448765,-35.105453,Filchner Outflow,28,53.009,60,00:24:00,7,SEAFOS_20140204_28_7,-74.564084,-35.144995,-74.503082,-35.118633,6.823,2014-02-04T16:27:06Z,2014-02-04T16:30:08Z,00:03:02,Horst Bornemann,right,CDS,Lobodon carcinophaga,2,Bin 4 (105.6 m - 167.5 m),136.55,NA,746,1,16:27:52,-74.548393,-35.138622,Medium floes,Close pack ice,Smooth,-10.9,7.5,64765,NA,HUMAN_OBSERVATION
SEAFOS_20140204_28,2014-02-04T16:09:07Z,2014-02-04T16:33:07Z,-74.924992,-35.21115,-74.448765,-35.105453,Filchner Outflow,28,53.009,60,00:24:00,7,SEAFOS_20140204_28_7,-74.564084,-35.144995,-74.503082,-35.118633,6.823,2014-02-04T16:27:06Z,2014-02-04T16:30:08Z,00:03:02,Horst Bornemann,right,CDS,Lobodon carcinophaga,2,Bin 3 (72.66 m - 105.6 m),89.13,NA,776,1,16:30:04,-74.50486,-35.119247,Medium floes,Close pack ice,Smooth,-10.9,7.5,64765,NA,HUMAN_OBSERVATION
SEAFOS_20140206_29,2014-02-06T14:20:03Z,2014-02-06T14:47:03Z,-74.449928,-32.964496,-73.960439,-32.81838,Filchner Outflow,29,54.571,60,00:27:00,2,SEAFOS_20140206_29_2,-74.395319,-32.950338,-74.342685,-32.936494,5.863,2014-02-06T14:23:02Z,2014-02-06T14:26:03Z,00:03:01,Marthan Bester,left,MRDS(io),Lobodon carcinophaga,1,Bin 5 (167.5 m - 345.73 m),256.615,NA,491,1,14:25:07,-74.3601,-32.939476,Medium floes,Solid pack ice,Rough,-11.9,2.9,71304,NA,HUMAN_OBSERVATION
SEAFOS_20140206_29,2014-02-06T14:20:03Z,2014-02-06T14:47:03Z,-74.449928,-32.964496,-73.960439,-32.81838,Filchner Outflow,29,54.571,60,00:27:00,2,SEAFOS_20140206_29_2,-74.395319,-32.950338,-74.342685,-32.936494,5.863,2014-02-06T14:23:02Z,2014-02-06T14:26:03Z,00:03:01,Horst Bornemann,right,CDS,Lobodon carcinophaga,2,Bin 5 (167.5 m - 345.73 m),256.615,NA,874,1,14:23:49,-74.382462,-32.946884,Medium floes,Solid pack ice,Rough,-11.9,2.9,71304,NA,HUMAN_OBSERVATION
SEAFOS_20140206_29,2014-02-06T14:20:03Z,2014-02-06T14:47:03Z,-74.449928,-32.964496,-73.960439,-32.81838,Filchner Outflow,29,54.571,60,00:27:00,3,SEAFOS_20140206_29_3,-74.342685,-32.936494,-74.288322,-32.923944,6.053,2014-02-06T14:26:03Z,2014-02-06T14:29:02Z,00:02:59,Marthan Bester,left,MRDS(io),Lobodon carcinophaga,1,Bin 5 (167.5 m - 345.73 m),256.615,NA,494,1,14:27:08,-74.323372,-32.932606,Medium floes,Close pack ice,Rough,-11.9,2.9,71304,NA,HUMAN_OBSERVATION
SEAFOS_20140206_29,2014-02-06T14:20:03Z,2014-02-06T14:47:03Z,-74.449928,-32.964496,-73.960439,-32.81838,Filchner Outflow,29,54.571,60,00:27:00,3,SEAFOS_20140206_29_3,-74.342685,-32.936494,-74.288322,-32.923944,6.053,2014-02-06T14:26:03Z,2014-02-06T14:29:02Z,00:02:59,Horst Bornemann,right,CDS,Lobodon carcinophaga,1,Bin 5 (167.5 m - 345.73 m),256.615,NA,875,1,14:27:45,-74.312302,-32.930618,Medium floes,Close pack ice,Rough,-11.9,2.9,71304,NA,HUMAN_OBSERVATION
SEAFOS_20140206_29,2014-02-06T14:20:03Z,2014-02-06T14:47:03Z,-74.449928,-32.964496,-73.960439,-32.81838,Filchner Outflow,29,54.571,60,00:27:00,4,SEAFOS_20140206_29_4,-74.288322,-32.923944,-74.232369,-32.907145,6.238,2014-02-06T14:29:02Z,2014-02-06T14:32:04Z,00:03:02,Marthan Bester,left,MRDS(io),Lobodon carcinophaga,1,Bin 5 (167.5 m - 345.73 m),256.615,NA,496,1,14:29:25,-74.280945,-32.921688,Medium floes,Solid pack ice,Rough,-11.9,2.9,71304,NA,HUMAN_OBSERVATION
SEAFOS_20140206_29,2014-02-06T14:20:03Z,2014-02-06T14:47:03Z,-74.449928,-32.964496,-73.960439,-32.81838,Filchner Outflow,29,54.571,60,00:27:00,4,SEAFOS_20140206_29_4,-74.288322,-32.923944,-74.232369,-32.907145,6.238,2014-02-06T14:29:02Z,2014-02-06T14:32:04Z,00:03:02,Horst Bornemann,right,CDS,Lobodon carcinophaga,2,Bin 4 (105.6 m - 167.5 m),136.55,NA,876,1,14:29:55,-74.271133,-32.918331,Medium floes,Solid pack ice,Rough,-11.9,2.9,71304,NA,HUMAN_OBSERVATION
SEAFOS_20140206_29,2014-02-06T14:20:03Z,2014-02-06T14:47:03Z,-74.449928,-32.964496,-73.960439,-32.81838,Filchner Outflow,29,54.571,60,00:27:00,4,SEAFOS_20140206_29_4,-74.288322,-32.923944,-74.232369,-32.907145,6.238,2014-02-06T14:29:02Z,2014-02-06T14:32:04Z,00:03:02,Horst Bornemann,right,CDS,Lobodon carcinophaga,1,Bin 3 (72.66 m - 105.6 m),89.13,NA,877,1,14:30:27,-74.261253,-32.915627,Medium floes,Solid pack ice,Rough,-11.9,2.9,71304,NA,HUMAN_OBSERVATION
SEAFOS_20140206_29,2014-02-06T14:20:03Z,2014-02-06T14:47:03Z,-74.449928,-32.964496,-73.960439,-32.81838,Filchner Outflow,29,54.571,60,00:27:00,4,SEAFOS_20140206_29_4,-74.288322,-32.923944,-74.232369,-32.907145,6.238,2014-02-06T14:29:02Z,2014-02-06T14:32:04Z,00:03:02,Horst Bornemann,right,CDS,Lobodon carcinophaga,1,Bin 1 (35.2 m - 51.16 m),43.18,NA,879,1,14:30:07,-74.269234,-32.917873,Medium floes,Solid pack ice,Rough,-11.9,2.9,71304,NA,HUMAN_OBSERVATION
SEAFOS_20140206_29,2014-02-06T14:20:03Z,2014-02-06T14:47:03Z,-74.449928,-32.964496,-73.960439,-32.81838,Filchner Outflow,29,54.571,60,00:27:00,7,SEAFOS_20140206_29_7,-74.121948,-32.876404,-74.064758,-32.8615,6.371,2014-02-06T14:38:03Z,2014-02-06T14:41:09Z,00:03:06,Marthan Bester,left,MRDS(io),Lobodon carcinophaga,1,Bin 5 (167.5 m - 345.73 m),256.615,NA,508,1,14:39:06,-74.102867,-32.870884,Large floes,Solid pack ice,Rough,-11.9,2.9,71304,NA,HUMAN_OBSERVATION
SEAFOS_20140206_29,2014-02-06T14:20:03Z,2014-02-06T14:47:03Z,-74.449928,-32.964496,-73.960439,-32.81838,Filchner Outflow,29,54.571,60,00:27:00,7,SEAFOS_20140206_29_7,-74.121948,-32.876404,-74.064758,-32.8615,6.371,2014-02-06T14:38:03Z,2014-02-06T14:41:09Z,00:03:06,Horst Bornemann,right,CDS,Lobodon carcinophaga,3,Bin 3 (72.66 m - 105.6 m),89.13,NA,887,1,14:39:06,-74.102867,-32.870884,Large floes,Solid pack ice,Rough,-11.9,2.9,71304,NA,HUMAN_OBSERVATION
SEAFOS_20140206_29,2014-02-06T14:20:03Z,2014-02-06T14:47:03Z,-74.449928,-32.964496,-73.960439,-32.81838,Filchner Outflow,29,54.571,60,00:27:00,7,SEAFOS_20140206_29_7,-74.121948,-32.876404,-74.064758,-32.8615,6.371,2014-02-06T14:38:03Z,2014-02-06T14:41:09Z,00:03:06,Horst Bornemann,right,CDS,Lobodon carcinophaga,1,Bin 3 (72.66 m - 105.6 m),89.13,NA,888,1,14:39:40,-74.090347,-32.867359,Large floes,Solid pack ice,Rough,-11.9,2.9,71304,NA,HUMAN_OBSERVATION
SEAFOS_20140206_29,2014-02-06T14:20:03Z,2014-02-06T14:47:03Z,-74.449928,-32.964496,-73.960439,-32.81838,Filchner Outflow,29,54.571,60,00:27:00,8,SEAFOS_20140206_29_8,-74.064758,-32.8615,-74.014317,-32.845333,5.627,2014-02-06T14:41:03Z,2014-02-06T14:44:03Z,00:03:00,Marthan Bester,left,MRDS(io),Lobodon carcinophaga,1,Bin 4 (105.6 m - 167.5 m),136.55,NA,514,1,14:43:38,-74.021248,-32.847649,Medium floes,Close pack ice,Rough,-11.9,2.9,71304,NA,HUMAN_OBSERVATION
SEAFOS_20140206_29,2014-02-06T14:20:03Z,2014-02-06T14:47:03Z,-74.449928,-32.964496,-73.960439,-32.81838,Filchner Outflow,29,54.571,60,00:27:00,8,SEAFOS_20140206_29_8,-74.064758,-32.8615,-74.014317,-32.845333,5.627,2014-02-06T14:41:03Z,2014-02-06T14:44:03Z,00:03:00,Horst Bornemann,right,CDS,Lobodon carcinophaga,1,Bin 4 (105.6 m - 167.5 m),136.55,NA,892,1,14:42:51,-74.032013,-32.851162,Medium floes,Close pack ice,Rough,-11.9,2.9,71304,NA,HUMAN_OBSERVATION
